timestamp,TimeMST,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,Wind Direction,Wind SpeedKm/h,Gust SpeedKm/h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC<br />,timestamp
2015-10-15 15:51:00,3:51 PM,33.9,10.6,24.0,1008.1,16.1,ESE,13.0,-,,,Mostly Cloudy,120,2015-10-15 22:51:00<br />,2015-10-15 15:51:00
2015-10-15 16:51:00,4:51 PM,33.9,10.6,24.0,1007.9,16.1,SE,14.8,-,,,Mostly Cloudy,130,2015-10-15 23:51:00<br />,2015-10-15 16:51:00
2015-10-15 17:51:00,5:51 PM,32.8,10.6,25.0,1008.3,16.1,SE,11.1,-,,,Mostly Cloudy,140,2015-10-16 00:51:00<br />,2015-10-15 17:51:00
2015-10-15 18:51:00,6:51 PM,32.2,10.6,26.0,1008.6,16.1,ESE,11.1,-,,,Mostly Cloudy,110,2015-10-16 01:51:00<br />,2015-10-15 18:51:00
2015-10-15 19:51:00,7:51 PM,31.7,10.6,27.0,1008.6,16.1,East,11.1,-,,,Mostly Cloudy,90,2015-10-16 02:51:00<br />,2015-10-15 19:51:00
2015-10-15 20:51:00,8:51 PM,30.0,11.7,32.0,1008.6,16.1,South,7.4,-,,,Mostly Cloudy,190,2015-10-16 03:51:00<br />,2015-10-15 20:51:00
2015-10-15 21:51:00,9:51 PM,30.6,11.1,30.0,1008.8,16.1,ENE,13.0,-,,,Mostly Cloudy,70,2015-10-16 04:51:00<br />,2015-10-15 21:51:00
2015-10-15 22:51:00,10:51 PM,30.0,11.1,31.0,1009.0,16.1,SSE,13.0,-,,,Mostly Cloudy,150,2015-10-16 05:51:00<br />,2015-10-15 22:51:00
2015-10-15 23:51:00,11:51 PM,29.4,11.7,33.0,1008.8,16.1,SE,5.6,-,,,Mostly Cloudy,130,2015-10-16 06:51:00<br />,2015-10-15 23:51:00
2015-10-16 00:51:00,12:51 AM,29.4,11.1,32.0,1009.0,16.1,ESE,11.1,-,,,Mostly Cloudy,110,2015-10-16 07:51:00<br />,2015-10-16 00:51:00
2015-10-16 01:51:00,1:51 AM,28.9,11.1,33.0,1009.0,16.1,SE,7.4,-,,,Mostly Cloudy,130,2015-10-16 08:51:00<br />,2015-10-16 01:51:00
2015-10-16 02:51:00,2:51 AM,28.3,11.1,34.0,1008.9,16.1,East,14.8,-,,,Scattered Clouds,80,2015-10-16 09:51:00<br />,2015-10-16 02:51:00
2015-10-16 03:51:00,3:51 AM,27.2,10.6,35.0,1009.0,16.1,East,9.3,-,,,Partly Cloudy,100,2015-10-16 10:51:00<br />,2015-10-16 03:51:00
2015-10-16 04:51:00,4:51 AM,25.6,11.1,40.0,1009.1,16.1,ESE,11.1,-,,,Partly Cloudy,120,2015-10-16 11:51:00<br />,2015-10-16 04:51:00
2015-10-16 05:51:00,5:51 AM,26.1,10.6,38.0,1009.7,16.1,East,11.1,-,,,Scattered Clouds,100,2015-10-16 12:51:00<br />,2015-10-16 05:51:00
2015-10-16 06:51:00,6:51 AM,25.0,11.1,42.0,1010.1,16.1,East,16.7,-,,,Scattered Clouds,80,2015-10-16 13:51:00<br />,2015-10-16 06:51:00
2015-10-16 07:51:00,7:51 AM,26.1,11.7,40.0,1010.7,16.1,East,11.1,-,,,Scattered Clouds,100,2015-10-16 14:51:00<br />,2015-10-16 07:51:00
2015-10-16 08:51:00,8:51 AM,27.8,11.7,37.0,1011.4,16.1,SE,16.7,-,,,Mostly Cloudy,140,2015-10-16 15:51:00<br />,2015-10-16 08:51:00
2015-10-16 09:51:00,9:51 AM,30.0,11.7,32.0,1010.9,16.1,SE,18.5,-,,,Mostly Cloudy,130,2015-10-16 16:51:00<br />,2015-10-16 09:51:00
2015-10-16 10:51:00,10:51 AM,32.8,11.1,26.0,1010.3,16.1,SE,20.4,-,,,Mostly Cloudy,140,2015-10-16 17:51:00<br />,2015-10-16 10:51:00
2015-10-16 11:51:00,11:51 AM,33.9,10.6,24.0,1009.7,16.1,SSE,11.1,-,,,Mostly Cloudy,150,2015-10-16 18:51:00<br />,2015-10-16 11:51:00
2015-10-16 12:51:00,12:51 PM,35.0,10.0,22.0,1008.5,16.1,SE,18.5,-,,,Mostly Cloudy,130,2015-10-16 19:51:00<br />,2015-10-16 12:51:00
2015-10-16 13:51:00,1:51 PM,35.0,9.4,21.0,1007.5,16.1,SE,16.7,38.9,,,Mostly Cloudy,140,2015-10-16 20:51:00<br />,2015-10-16 13:51:00
2015-10-16 14:22:00,2:22 PM,28.9,14.4,41.0,1011.4,12.9,WSW,44.4,63.0,,,Mostly Cloudy,240,2015-10-16 21:22:00<br />,2015-10-16 14:22:00
2015-10-16 14:51:00,2:51 PM,26.1,16.7,56.0,1010.1,16.1,West,29.6,-,0.0,,Mostly Cloudy,260,2015-10-16 21:51:00<br />,2015-10-16 14:51:00
2015-10-16 15:51:00,3:51 PM,26.1,17.2,58.0,1010.3,16.1,WNW,27.8,38.9,0.0,Rain,Light Rain,300,2015-10-16 22:51:00<br />,2015-10-16 15:51:00
2015-10-16 16:46:00,4:46 PM,24.0,18.0,69.0,1013.1,14.5,SE,20.4,-,0.02,Rain,Rain,140,2015-10-16 23:46:00<br />,2015-10-16 16:46:00
2015-10-16 16:51:00,4:51 PM,23.9,18.3,71.0,1011.4,14.5,East,16.7,-,0.02,Rain,Light Rain,100,2015-10-16 23:51:00<br />,2015-10-16 16:51:00
2015-10-16 17:51:00,5:51 PM,24.4,17.2,64.0,1011.5,16.1,ENE,14.8,29.6,0.0,,Overcast,70,2015-10-17 00:51:00<br />,2015-10-16 17:51:00
2015-10-16 18:51:00,6:51 PM,24.4,16.7,62.0,1012.2,16.1,NE,16.7,-,,,Mostly Cloudy,50,2015-10-17 01:51:00<br />,2015-10-16 18:51:00
2015-10-16 19:51:00,7:51 PM,25.0,16.7,60.0,1011.7,16.1,NE,18.5,-,,,Mostly Cloudy,40,2015-10-17 02:51:00<br />,2015-10-16 19:51:00
2015-10-16 20:51:00,8:51 PM,25.0,16.1,58.0,1011.9,16.1,North,7.4,-,,,Mostly Cloudy,10,2015-10-17 03:51:00<br />,2015-10-16 20:51:00
2015-10-16 21:51:00,9:51 PM,25.0,16.7,60.0,1011.7,16.1,South,5.6,-,,,Mostly Cloudy,190,2015-10-17 04:51:00<br />,2015-10-16 21:51:00
2015-10-16 22:51:00,10:51 PM,23.9,17.2,66.0,1011.8,16.1,SSE,9.3,-,,,Mostly Cloudy,160,2015-10-17 05:51:00<br />,2015-10-16 22:51:00
2015-10-16 23:51:00,11:51 PM,24.4,17.2,64.0,1011.3,16.1,ENE,13.0,-,,,Mostly Cloudy,70,2015-10-17 06:51:00<br />,2015-10-16 23:51:00
2015-10-17 00:51:00,12:51 AM,23.9,16.7,64.0,1011.3,16.1,East,5.6,-,,,Mostly Cloudy,90,2015-10-17 07:51:00<br />,2015-10-17 00:51:00
2015-10-17 01:51:00,1:51 AM,23.9,17.2,66.0,1011.4,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-10-17 08:51:00<br />,2015-10-17 01:51:00
2015-10-17 02:51:00,2:51 AM,25.0,15.0,54.0,1011.6,16.1,Variable,5.6,-,,,Mostly Cloudy,0,2015-10-17 09:51:00<br />,2015-10-17 02:51:00
2015-10-17 03:51:00,3:51 AM,24.4,15.0,56.0,1011.5,16.1,NE,5.6,-,0.0,Rain,Light Rain,40,2015-10-17 10:51:00<br />,2015-10-17 03:51:00
2015-10-17 04:51:00,4:51 AM,23.3,17.2,68.0,1011.8,16.1,East,9.3,-,0.0,,Mostly Cloudy,90,2015-10-17 11:51:00<br />,2015-10-17 04:51:00
2015-10-17 05:51:00,5:51 AM,23.3,15.6,62.0,1011.8,16.1,East,11.1,-,0.0,,Mostly Cloudy,80,2015-10-17 12:51:00<br />,2015-10-17 05:51:00
2015-10-17 06:51:00,6:51 AM,22.8,15.6,64.0,1012.3,16.1,East,11.1,-,,,Mostly Cloudy,90,2015-10-17 13:51:00<br />,2015-10-17 06:51:00
2015-10-17 07:51:00,7:51 AM,23.3,14.4,57.0,1012.4,16.1,ENE,13.0,-,,,Mostly Cloudy,70,2015-10-17 14:51:00<br />,2015-10-17 07:51:00
2015-10-17 08:51:00,8:51 AM,25.0,14.4,52.0,1013.2,16.1,East,9.3,-,0.0,,Mostly Cloudy,100,2015-10-17 15:51:00<br />,2015-10-17 08:51:00
2015-10-17 09:51:00,9:51 AM,27.8,13.3,41.0,1012.9,16.1,East,18.5,-,,,Mostly Cloudy,90,2015-10-17 16:51:00<br />,2015-10-17 09:51:00
2015-10-17 10:51:00,10:51 AM,28.3,13.3,39.0,1012.7,16.1,ESE,24.1,35.2,,,Mostly Cloudy,120,2015-10-17 17:51:00<br />,2015-10-17 10:51:00
2015-10-17 11:51:00,11:51 AM,28.9,12.8,37.0,1012.2,16.1,East,16.7,-,,,Mostly Cloudy,100,2015-10-17 18:51:00<br />,2015-10-17 11:51:00
2015-10-17 12:51:00,12:51 PM,29.4,11.7,33.0,1011.4,16.1,ESE,9.3,-,,,Mostly Cloudy,110,2015-10-17 19:51:00<br />,2015-10-17 12:51:00
2015-10-17 13:51:00,1:51 PM,30.6,12.2,32.0,1010.4,16.1,ENE,18.5,-,,,Mostly Cloudy,70,2015-10-17 20:51:00<br />,2015-10-17 13:51:00
2015-10-17 14:51:00,2:51 PM,30.6,12.2,32.0,1009.8,16.1,East,14.8,-,,,Mostly Cloudy,80,2015-10-17 21:51:00<br />,2015-10-17 14:51:00
2015-10-17 15:51:00,3:51 PM,31.1,12.2,31.0,1008.9,16.1,ENE,25.9,35.2,,,Mostly Cloudy,70,2015-10-17 22:51:00<br />,2015-10-17 15:51:00
2015-10-17 16:51:00,4:51 PM,30.0,12.2,33.0,1009.0,16.1,ENE,22.2,-,,,Mostly Cloudy,70,2015-10-17 23:51:00<br />,2015-10-17 16:51:00
2015-10-17 17:51:00,5:51 PM,29.4,12.8,36.0,1009.1,16.1,ENE,16.7,-,,,Mostly Cloudy,60,2015-10-18 00:51:00<br />,2015-10-17 17:51:00
2015-10-17 18:51:00,6:51 PM,28.9,12.8,37.0,1009.8,16.1,ESE,9.3,-,,,Overcast,110,2015-10-18 01:51:00<br />,2015-10-17 18:51:00
2015-10-17 19:51:00,7:51 PM,27.2,15.0,47.0,1009.9,16.1,NE,22.2,-,0.02,,Mostly Cloudy,50,2015-10-18 02:51:00<br />,2015-10-17 19:51:00
2015-10-17 20:51:00,8:51 PM,26.7,14.4,47.0,1010.2,16.1,ENE,18.5,-,,,Mostly Cloudy,70,2015-10-18 03:51:00<br />,2015-10-17 20:51:00
2015-10-17 21:51:00,9:51 PM,25.6,15.6,54.0,1010.9,16.1,East,18.5,-,,,Mostly Cloudy,90,2015-10-18 04:51:00<br />,2015-10-17 21:51:00
2015-10-17 22:51:00,10:51 PM,25.6,15.0,52.0,1011.3,16.1,ESE,20.4,35.2,,,Mostly Cloudy,120,2015-10-18 05:51:00<br />,2015-10-17 22:51:00
2015-10-17 23:51:00,11:51 PM,25.0,15.6,56.0,1011.3,16.1,East,20.4,-,,,Mostly Cloudy,100,2015-10-18 06:51:00<br />,2015-10-17 23:51:00
2015-10-18 00:51:00,12:51 AM,24.4,15.6,58.0,1010.8,16.1,ESE,13.0,-,,,Mostly Cloudy,120,2015-10-18 07:51:00<br />,2015-10-18 00:51:00
2015-10-18 01:51:00,1:51 AM,23.9,15.6,60.0,1010.8,16.1,ESE,7.4,-,,,Scattered Clouds,120,2015-10-18 08:51:00<br />,2015-10-18 01:51:00
2015-10-18 02:51:00,2:51 AM,23.9,15.6,60.0,1010.6,16.1,SSE,9.3,-,,,Scattered Clouds,160,2015-10-18 09:51:00<br />,2015-10-18 02:51:00
2015-10-18 03:51:00,3:51 AM,23.3,15.0,59.0,1010.7,16.1,ESE,5.6,-,,,Partly Cloudy,120,2015-10-18 10:51:00<br />,2015-10-18 03:51:00
2015-10-18 04:51:00,4:51 AM,22.8,15.6,64.0,1011.2,16.1,ESE,9.3,-,,,Partly Cloudy,120,2015-10-18 11:51:00<br />,2015-10-18 04:51:00
2015-10-18 05:51:00,5:51 AM,22.8,16.1,66.0,1011.3,16.1,ESE,7.4,-,,,Mostly Cloudy,110,2015-10-18 12:51:00<br />,2015-10-18 05:51:00
2015-10-18 06:51:00,6:51 AM,22.2,16.1,68.0,1011.7,16.1,ESE,5.6,-,,,Mostly Cloudy,110,2015-10-18 13:51:00<br />,2015-10-18 06:51:00
2015-10-18 07:51:00,7:51 AM,23.3,16.1,64.0,1012.1,16.1,ESE,7.4,-,,,Mostly Cloudy,110,2015-10-18 14:51:00<br />,2015-10-18 07:51:00
2015-10-18 08:51:00,8:51 AM,25.6,15.6,54.0,1012.5,16.1,ESE,13.0,-,,,Mostly Cloudy,110,2015-10-18 15:51:00<br />,2015-10-18 08:51:00
2015-10-18 09:51:00,9:51 AM,27.8,15.0,45.0,1012.5,16.1,ESE,16.7,-,,,Mostly Cloudy,120,2015-10-18 16:51:00<br />,2015-10-18 09:51:00
2015-10-18 10:51:00,10:51 AM,29.4,14.4,40.0,1011.8,16.1,ESE,18.5,-,,,Mostly Cloudy,120,2015-10-18 17:51:00<br />,2015-10-18 10:51:00
2015-10-18 11:51:00,11:51 AM,30.6,12.8,33.0,1010.9,16.1,SSE,24.1,-,,,Mostly Cloudy,150,2015-10-18 18:51:00<br />,2015-10-18 11:51:00
2015-10-18 12:51:00,12:51 PM,32.2,13.9,33.0,1010.0,16.1,SE,16.7,-,,,Mostly Cloudy,130,2015-10-18 19:51:00<br />,2015-10-18 12:51:00
2015-10-18 13:51:00,1:51 PM,32.2,14.4,34.0,1008.8,16.1,South,11.1,-,,,Mostly Cloudy,180,2015-10-18 20:51:00<br />,2015-10-18 13:51:00
2015-10-18 14:51:00,2:51 PM,31.7,15.0,36.0,1008.0,16.1,SSE,11.1,-,,,Overcast,160,2015-10-18 21:51:00<br />,2015-10-18 14:51:00
2015-10-18 15:35:00,3:35 PM,31.1,15.0,37.0,1009.0,16.1,SSE,20.4,-,0.0,Rain-Thunderstorm,Light Thunderstorms and Rain,160,2015-10-18 22:35:00<br />,2015-10-18 15:35:00
2015-10-18 15:51:00,3:51 PM,30.6,15.6,40.0,1007.9,16.1,South,20.4,-,0.0,Rain-Thunderstorm,Light Thunderstorms and Rain,170,2015-10-18 22:51:00<br />,2015-10-18 15:51:00
2015-10-18 16:51:00,4:51 PM,25.6,18.3,64.0,1008.7,16.1,North,11.1,-,0.0,Thunderstorm,Thunderstorm,350,2015-10-18 23:51:00<br />,2015-10-18 16:51:00
2015-10-18 17:08:00,5:08 PM,25.6,18.3,64.0,1009.7,16.1,NE,11.1,-,,,Mostly Cloudy,50,2015-10-19 00:08:00<br />,2015-10-18 17:08:00
2015-10-18 17:51:00,5:51 PM,26.1,18.3,62.0,1008.3,16.1,NNW,7.4,-,,,Mostly Cloudy,330,2015-10-19 00:51:00<br />,2015-10-18 17:51:00
2015-10-18 18:06:00,6:06 PM,26.1,18.3,62.0,1009.7,16.1,South,9.3,-,,Thunderstorm,Thunderstorm,190,2015-10-19 01:06:00<br />,2015-10-18 18:06:00
2015-10-18 18:15:00,6:15 PM,25.6,17.8,62.0,1010.4,4.0,WNW,13.0,38.9,0.14,Rain-Thunderstorm,Heavy Thunderstorms and Rain,290,2015-10-19 01:15:00<br />,2015-10-18 18:15:00
2015-10-18 18:23:00,6:23 PM,23.9,18.3,71.0,1011.1,11.3,South,25.9,50.0,0.14,Rain-Thunderstorm,Thunderstorms and Rain,190,2015-10-19 01:23:00<br />,2015-10-18 18:23:00
2015-10-18 18:25:00,6:25 PM,23.3,17.8,71.0,1011.1,4.0,SW,31.5,50.0,0.15,Rain-Thunderstorm,Heavy Thunderstorms and Rain,230,2015-10-19 01:25:00<br />,2015-10-18 18:25:00
2015-10-18 18:40:00,6:40 PM,22.2,16.1,68.0,1010.0,8.0,NW,20.4,-,0.32,Rain-Thunderstorm,Light Thunderstorms and Rain,320,2015-10-19 01:40:00<br />,2015-10-18 18:40:00
2015-10-18 18:51:00,6:51 PM,21.7,16.7,73.0,1008.9,16.1,NNE,11.1,-,0.32,Thunderstorm,Thunderstorm,30,2015-10-19 01:51:00<br />,2015-10-18 18:51:00
2015-10-18 19:06:00,7:06 PM,22.2,17.2,73.0,1010.4,16.1,Variable,9.3,-,,,Scattered Clouds,0,2015-10-19 02:06:00<br />,2015-10-18 19:06:00
2015-10-18 19:51:00,7:51 PM,22.2,18.3,78.0,1009.4,16.1,East,13.0,-,,,Scattered Clouds,90,2015-10-19 02:51:00<br />,2015-10-18 19:51:00
2015-10-18 20:51:00,8:51 PM,22.8,18.9,79.0,1009.5,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-10-19 03:51:00<br />,2015-10-18 20:51:00
2015-10-18 21:51:00,9:51 PM,22.8,19.4,81.0,1009.9,16.1,ESE,11.1,-,,,Mostly Cloudy,120,2015-10-19 04:51:00<br />,2015-10-18 21:51:00
2015-10-18 22:51:00,10:51 PM,23.3,20.0,82.0,1009.6,16.1,East,7.4,-,,,Scattered Clouds,80,2015-10-19 05:51:00<br />,2015-10-18 22:51:00
2015-10-18 23:51:00,11:51 PM,22.8,19.4,81.0,1009.6,16.1,East,14.8,-,,,Partly Cloudy,80,2015-10-19 06:51:00<br />,2015-10-18 23:51:00
2015-10-19 00:51:00,12:51 AM,22.8,20.0,84.0,1009.4,16.1,East,14.8,-,,,Mostly Cloudy,90,2015-10-19 07:51:00<br />,2015-10-19 00:51:00
2015-10-19 01:51:00,1:51 AM,22.8,19.4,81.0,1010.1,16.1,East,11.1,-,,,Mostly Cloudy,80,2015-10-19 08:51:00<br />,2015-10-19 01:51:00
2015-10-19 02:51:00,2:51 AM,21.1,19.4,90.0,1010.2,16.1,SSW,7.4,-,,,Scattered Clouds,200,2015-10-19 09:51:00<br />,2015-10-19 02:51:00
2015-10-19 03:51:00,3:51 AM,21.7,18.9,84.0,1010.0,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-10-19 10:51:00<br />,2015-10-19 03:51:00
2015-10-19 04:51:00,4:51 AM,21.7,19.4,87.0,1010.2,16.1,East,7.4,-,,,Partly Cloudy,100,2015-10-19 11:51:00<br />,2015-10-19 04:51:00
2015-10-19 05:51:00,5:51 AM,21.1,19.4,90.0,1010.5,16.1,Calm,Calm,-,,,Partly Cloudy,0,2015-10-19 12:51:00<br />,2015-10-19 05:51:00
2015-10-19 06:51:00,6:51 AM,20.0,18.9,93.0,1011.1,16.1,Calm,Calm,-,,,Partly Cloudy,0,2015-10-19 13:51:00<br />,2015-10-19 06:51:00
2015-10-19 07:51:00,7:51 AM,22.2,18.9,81.0,1011.4,16.1,East,7.4,-,,,Partly Cloudy,90,2015-10-19 14:51:00<br />,2015-10-19 07:51:00
2015-10-19 08:51:00,8:51 AM,23.3,18.3,73.0,1012.0,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-10-19 15:51:00<br />,2015-10-19 08:51:00
2015-10-19 09:51:00,9:51 AM,25.6,17.8,62.0,1011.9,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-10-19 16:51:00<br />,2015-10-19 09:51:00
2015-10-19 10:51:00,10:51 AM,27.2,17.2,54.0,1011.6,16.1,SSW,9.3,-,,,Mostly Cloudy,200,2015-10-19 17:51:00<br />,2015-10-19 10:51:00
2015-10-19 11:51:00,11:51 AM,27.2,16.1,50.0,1010.8,16.1,Variable,7.4,-,,,Mostly Cloudy,0,2015-10-19 18:51:00<br />,2015-10-19 11:51:00
2015-10-19 12:51:00,12:51 PM,28.9,15.0,43.0,1009.8,16.1,SE,13.0,-,,,Mostly Cloudy,140,2015-10-19 19:51:00<br />,2015-10-19 12:51:00
2015-10-19 13:51:00,1:51 PM,29.4,13.9,38.0,1008.9,16.1,South,14.8,-,,,Scattered Clouds,170,2015-10-19 20:51:00<br />,2015-10-19 13:51:00
2015-10-19 14:51:00,2:51 PM,30.0,13.9,37.0,1008.1,16.1,Variable,7.4,-,,,Scattered Clouds,0,2015-10-19 21:51:00<br />,2015-10-19 14:51:00
2015-10-19 15:51:00,3:51 PM,30.0,11.7,32.0,1007.2,16.1,Variable,9.3,-,,,Mostly Cloudy,0,2015-10-19 22:51:00<br />,2015-10-19 15:51:00
2015-10-19 16:51:00,4:51 PM,28.9,11.7,34.0,1006.7,16.1,SSE,9.3,-,,,Mostly Cloudy,150,2015-10-19 23:51:00<br />,2015-10-19 16:51:00
2015-10-19 17:51:00,5:51 PM,28.3,12.2,37.0,1006.5,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-10-20 00:51:00<br />,2015-10-19 17:51:00
2015-10-19 18:51:00,6:51 PM,27.8,13.9,42.0,1006.7,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-10-20 01:51:00<br />,2015-10-19 18:51:00
2015-10-19 19:51:00,7:51 PM,27.2,12.8,41.0,1006.7,16.1,East,7.4,-,,,Mostly Cloudy,80,2015-10-20 02:51:00<br />,2015-10-19 19:51:00
2015-10-19 20:51:00,8:51 PM,25.6,15.6,54.0,1006.6,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-10-20 03:51:00<br />,2015-10-19 20:51:00
2015-10-19 21:51:00,9:51 PM,25.0,16.7,60.0,1006.7,16.1,WSW,9.3,-,,,Mostly Cloudy,240,2015-10-20 04:51:00<br />,2015-10-19 21:51:00
2015-10-19 22:51:00,10:51 PM,25.0,16.1,58.0,1007.2,16.1,West,13.0,-,,,Mostly Cloudy,280,2015-10-20 05:51:00<br />,2015-10-19 22:51:00
2015-10-19 23:51:00,11:51 PM,25.0,16.1,58.0,1006.8,16.1,NW,11.1,-,,,Mostly Cloudy,320,2015-10-20 06:51:00<br />,2015-10-19 23:51:00
2015-10-20 00:51:00,12:51 AM,24.4,16.1,60.0,1007.0,16.1,WNW,9.3,-,,,Mostly Cloudy,290,2015-10-20 07:51:00<br />,2015-10-20 00:51:00
2015-10-20 01:51:00,1:51 AM,23.3,17.2,68.0,1006.8,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-10-20 08:51:00<br />,2015-10-20 01:51:00
2015-10-20 02:51:00,2:51 AM,23.3,17.2,68.0,1006.6,16.1,East,9.3,-,,,Scattered Clouds,100,2015-10-20 09:51:00<br />,2015-10-20 02:51:00
2015-10-20 03:17:00,3:17 AM,23.3,17.2,68.0,1008.0,16.1,Calm,Calm,-,,Thunderstorm,Thunderstorm,0,2015-10-20 10:17:00<br />,2015-10-20 03:17:00
2015-10-20 03:51:00,3:51 AM,22.2,17.2,73.0,1006.2,16.1,ESE,11.1,-,,Thunderstorm,Thunderstorm,120,2015-10-20 10:51:00<br />,2015-10-20 03:51:00
2015-10-20 04:07:00,4:07 AM,22.2,17.2,73.0,1007.7,16.1,SE,13.0,-,,,Scattered Clouds,130,2015-10-20 11:07:00<br />,2015-10-20 04:07:00
2015-10-20 04:51:00,4:51 AM,22.2,16.7,71.0,1006.4,16.1,SSE,5.6,-,,,Scattered Clouds,150,2015-10-20 11:51:00<br />,2015-10-20 04:51:00
2015-10-20 05:51:00,5:51 AM,22.8,16.7,68.0,1006.8,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-10-20 12:51:00<br />,2015-10-20 05:51:00
2015-10-20 06:51:00,6:51 AM,22.2,15.6,66.0,1007.6,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-10-20 13:51:00<br />,2015-10-20 06:51:00
2015-10-20 07:51:00,7:51 AM,22.2,15.6,66.0,1007.9,16.1,SE,13.0,-,,,Mostly Cloudy,140,2015-10-20 14:51:00<br />,2015-10-20 07:51:00
2015-10-20 08:51:00,8:51 AM,23.3,15.6,62.0,1008.3,16.1,SSE,16.7,-,,,Mostly Cloudy,160,2015-10-20 15:51:00<br />,2015-10-20 08:51:00
2015-10-20 09:51:00,9:51 AM,24.4,15.6,58.0,1008.3,16.1,SSE,16.7,-,,,Mostly Cloudy,160,2015-10-20 16:51:00<br />,2015-10-20 09:51:00
2015-10-20 10:51:00,10:51 AM,25.6,13.9,48.0,1007.9,16.1,SSW,18.5,31.5,,,Mostly Cloudy,210,2015-10-20 17:51:00<br />,2015-10-20 10:51:00
2015-10-20 11:51:00,11:51 AM,26.1,11.1,39.0,1007.8,16.1,WSW,20.4,-,,,Mostly Cloudy,250,2015-10-20 18:51:00<br />,2015-10-20 11:51:00
2015-10-20 12:27:00,12:27 PM,21.7,12.8,57.0,1010.0,16.1,WNW,59.3,68.5,,,Mostly Cloudy,300,2015-10-20 19:27:00<br />,2015-10-20 12:27:00
2015-10-20 12:51:00,12:51 PM,20.6,12.8,61.0,1008.8,16.1,NNW,31.5,46.3,0.0,,Mostly Cloudy,330,2015-10-20 19:51:00<br />,2015-10-20 12:51:00
2015-10-20 13:51:00,1:51 PM,22.8,10.0,44.0,1007.4,16.1,North,18.5,-,,,Mostly Cloudy,350,2015-10-20 20:51:00<br />,2015-10-20 13:51:00
2015-10-20 14:51:00,2:51 PM,24.4,8.9,37.0,1006.6,16.1,North,11.1,31.5,,,Mostly Cloudy,360,2015-10-20 21:51:00<br />,2015-10-20 14:51:00
2015-10-20 15:51:00,3:51 PM,23.9,9.4,40.0,1006.7,16.1,North,5.6,-,,,Mostly Cloudy,350,2015-10-20 22:51:00<br />,2015-10-20 15:51:00
2015-10-20 16:51:00,4:51 PM,24.4,9.4,38.0,1006.6,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-10-20 23:51:00<br />,2015-10-20 16:51:00
2015-10-20 17:51:00,5:51 PM,24.4,10.0,40.0,1006.6,16.1,SSW,5.6,-,,,Mostly Cloudy,210,2015-10-21 00:51:00<br />,2015-10-20 17:51:00
2015-10-20 18:51:00,6:51 PM,23.3,11.7,48.0,1007.1,16.1,WNW,16.7,-,,,Mostly Cloudy,300,2015-10-21 01:51:00<br />,2015-10-20 18:51:00
2015-10-20 19:51:00,7:51 PM,22.2,13.3,57.0,1007.6,16.1,WSW,9.3,-,,,Mostly Cloudy,240,2015-10-21 02:51:00<br />,2015-10-20 19:51:00
2015-10-20 20:51:00,8:51 PM,21.7,13.3,59.0,1007.7,16.1,SW,5.6,-,,,Mostly Cloudy,230,2015-10-21 03:51:00<br />,2015-10-20 20:51:00
2015-10-20 21:51:00,9:51 PM,22.8,11.1,48.0,1007.7,16.1,NE,7.4,-,,,Mostly Cloudy,50,2015-10-21 04:51:00<br />,2015-10-20 21:51:00
2015-10-20 22:51:00,10:51 PM,22.2,11.7,51.0,1008.0,16.1,ESE,7.4,-,,,Mostly Cloudy,110,2015-10-21 05:51:00<br />,2015-10-20 22:51:00
2015-10-20 23:51:00,11:51 PM,20.6,13.3,63.0,1008.0,16.1,SW,22.2,-,0.0,Rain,Light Rain,220,2015-10-21 06:51:00<br />,2015-10-20 23:51:00
2015-10-21 00:51:00,12:51 AM,20.6,11.1,54.0,1008.1,16.1,NNE,5.6,-,0.0,,Overcast,30,2015-10-21 07:51:00<br />,2015-10-21 00:51:00
2015-10-21 01:51:00,1:51 AM,19.4,14.4,73.0,1008.7,16.1,WSW,7.4,-,0.0,Rain,Light Rain,250,2015-10-21 08:51:00<br />,2015-10-21 01:51:00
2015-10-21 02:51:00,2:51 AM,19.4,13.9,70.0,1008.2,16.1,Calm,Calm,-,0.0,,Mostly Cloudy,0,2015-10-21 09:51:00<br />,2015-10-21 02:51:00
2015-10-21 03:51:00,3:51 AM,20.0,13.9,68.0,1007.9,16.1,West,5.6,-,,,Mostly Cloudy,260,2015-10-21 10:51:00<br />,2015-10-21 03:51:00
2015-10-21 04:51:00,4:51 AM,18.9,15.0,78.0,1008.0,16.1,NW,13.0,-,,,Mostly Cloudy,320,2015-10-21 11:51:00<br />,2015-10-21 04:51:00
