timestamp,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeBST,TimeGMT,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp
2015-11-01 00:20:00,Fog,2015-11-01 00:20:00<br />,7.0,Fog,-,100,,1027,7.0,,12:20 AM,0.2,East,5.6,100,2015-11-01 00:20:00
2015-11-01 00:50:00,Fog,2015-11-01 00:50:00<br />,6.0,Fog,-,93,,1027,7.0,,12:50 AM,0.4,SE,5.6,140,2015-11-01 00:50:00
2015-11-01 01:20:00,Scattered Clouds,2015-11-01 01:20:00<br />,6.0,,-,100,,1027,6.0,,1:20 AM,1.8,Calm,Calm,0,2015-11-01 01:20:00
2015-11-01 01:50:00,Scattered Clouds,2015-11-01 01:50:00<br />,6.0,,-,100,,1027,6.0,,1:50 AM,2.3,Variable,3.7,0,2015-11-01 01:50:00
2015-11-01 02:20:00,Fog,2015-11-01 02:20:00<br />,6.0,Fog,-,100,,1027,6.0,,2:20 AM,0.3,Variable,5.6,0,2015-11-01 02:20:00
2015-11-01 02:50:00,Fog,2015-11-01 02:50:00<br />,6.0,Fog,-,100,,1027,6.0,,2:50 AM,0.2,NNE,5.6,30,2015-11-01 02:50:00
2015-11-01 03:20:00,Fog,2015-11-01 03:20:00<br />,6.0,Fog,-,100,,1027,6.0,,3:20 AM,0.4,NE,3.7,40,2015-11-01 03:20:00
2015-11-01 03:50:00,Fog,2015-11-01 03:50:00<br />,7.0,Fog,-,100,,1027,7.0,,3:50 AM,0.1,ESE,5.6,120,2015-11-01 03:50:00
2015-11-01 04:20:00,Fog,2015-11-01 04:20:00<br />,6.0,Fog,-,93,,1028,7.0,,4:20 AM,0.1,Variable,3.7,0,2015-11-01 04:20:00
2015-11-01 04:50:00,Fog,2015-11-01 04:50:00<br />,6.0,Fog,-,93,,1028,7.0,,4:50 AM,0.1,Calm,Calm,0,2015-11-01 04:50:00
2015-11-01 05:20:00,Fog,2015-11-01 05:20:00<br />,6.0,Fog,-,100,,1027,6.0,,5:20 AM,0.1,East,3.7,80,2015-11-01 05:20:00
2015-11-01 05:50:00,Fog,2015-11-01 05:50:00<br />,6.0,Fog,-,100,,1027,6.0,,5:50 AM,0.1,North,5.6,10,2015-11-01 05:50:00
2015-11-01 06:20:00,Fog,2015-11-01 06:20:00<br />,6.0,Fog,-,100,,1028,6.0,,6:20 AM,0.2,NNE,7.4,30,2015-11-01 06:20:00
2015-11-01 06:50:00,Fog,2015-11-01 06:50:00<br />,6.0,Fog,-,100,,1028,6.0,,6:50 AM,0.1,Variable,5.6,0,2015-11-01 06:50:00
2015-11-01 07:20:00,Fog,2015-11-01 07:20:00<br />,6.0,Fog,-,100,,1028,6.0,,7:20 AM,0.2,East,5.6,80,2015-11-01 07:20:00
2015-11-01 07:50:00,Fog,2015-11-01 07:50:00<br />,6.0,Fog,-,93,,1029,7.0,,7:50 AM,0.2,East,5.6,80,2015-11-01 07:50:00
2015-11-01 08:20:00,Fog,2015-11-01 08:20:00<br />,7.0,Fog,-,100,,1029,7.0,,8:20 AM,0.2,ENE,5.6,70,2015-11-01 08:20:00
2015-11-01 08:50:00,Fog,2015-11-01 08:50:00<br />,7.0,Fog,-,100,,1029,7.0,,8:50 AM,0.3,Variable,3.7,0,2015-11-01 08:50:00
2015-11-01 09:20:00,Fog,2015-11-01 09:20:00<br />,7.0,Fog,-,93,,1029,8.0,,9:20 AM,0.4,Variable,3.7,0,2015-11-01 09:20:00
2015-11-01 09:50:00,Fog,2015-11-01 09:50:00<br />,8.0,Fog,-,100,,1029,8.0,,9:50 AM,0.4,Variable,3.7,0,2015-11-01 09:50:00
2015-11-01 10:20:00,Fog,2015-11-01 10:20:00<br />,8.0,Fog,-,100,,1029,8.0,,10:20 AM,0.1,Variable,3.7,0,2015-11-01 10:20:00
2015-11-01 10:50:00,Fog,2015-11-01 10:50:00<br />,9.0,Fog,-,100,,1029,9.0,,10:50 AM,0.3,Variable,3.7,0,2015-11-01 10:50:00
2015-11-01 11:20:00,Fog,2015-11-01 11:20:00<br />,9.0,Fog,-,100,,1029,9.0,,11:20 AM,0.9,Calm,Calm,0,2015-11-01 11:20:00
2015-11-01 11:50:00,Fog,2015-11-01 11:50:00<br />,10.0,Fog,-,100,,1029,10.0,,11:50 AM,0.9,Variable,3.7,0,2015-11-01 11:50:00
2015-11-01 12:20:00,Fog,2015-11-01 12:20:00<br />,10.0,Fog,-,100,,1029,10.0,,12:20 PM,0.7,NNW,7.4,330,2015-11-01 12:20:00
2015-11-01 12:50:00,Fog,2015-11-01 12:50:00<br />,10.0,Fog,-,100,,1029,10.0,,12:50 PM,0.8,Variable,5.6,0,2015-11-01 12:50:00
2015-11-01 13:20:00,Fog,2015-11-01 13:20:00<br />,11.0,Fog,-,100,,1029,11.0,,1:20 PM,0.7,Variable,3.7,0,2015-11-01 13:20:00
2015-11-01 13:50:00,Fog,2015-11-01 13:50:00<br />,11.0,Fog,-,100,,1028,11.0,,1:50 PM,0.8,Calm,Calm,0,2015-11-01 13:50:00
2015-11-01 14:20:00,Fog,2015-11-01 14:20:00<br />,11.0,Fog,-,100,,1028,11.0,,2:20 PM,0.9,Variable,3.7,0,2015-11-01 14:20:00
2015-11-01 14:50:00,Overcast,2015-11-01 14:50:00<br />,11.0,,-,100,,1028,11.0,,2:50 PM,1.5,Variable,5.6,0,2015-11-01 14:50:00
2015-11-01 15:20:00,Mostly Cloudy,2015-11-01 15:20:00<br />,11.0,,-,94,,1028,12.0,,3:20 PM,1.2,Variable,3.7,0,2015-11-01 15:20:00
2015-11-01 15:50:00,Fog,2015-11-01 15:50:00<br />,11.0,Fog,-,100,,1028,11.0,,3:50 PM,0.8,Variable,5.6,0,2015-11-01 15:50:00
2015-11-01 16:20:00,Fog,2015-11-01 16:20:00<br />,11.0,Fog,-,100,,1028,11.0,,4:20 PM,0.5,ENE,7.4,70,2015-11-01 16:20:00
2015-11-01 16:50:00,Fog,2015-11-01 16:50:00<br />,10.0,Fog,-,100,,1028,10.0,,4:50 PM,0.4,ENE,5.6,70,2015-11-01 16:50:00
2015-11-01 17:20:00,Fog,2015-11-01 17:20:00<br />,10.0,Fog,-,100,,1029,10.0,,5:20 PM,0.4,ENE,9.3,70,2015-11-01 17:20:00
2015-11-01 17:50:00,Fog,2015-11-01 17:50:00<br />,10.0,Fog,-,100,,1029,10.0,,5:50 PM,0.4,East,9.3,80,2015-11-01 17:50:00
2015-11-01 18:20:00,Fog,2015-11-01 18:20:00<br />,10.0,Fog,-,100,,1029,10.0,,6:20 PM,0.3,ENE,7.4,70,2015-11-01 18:20:00
2015-11-01 18:50:00,Fog,2015-11-01 18:50:00<br />,10.0,Fog,-,100,,1029,10.0,,6:50 PM,0.3,ENE,7.4,70,2015-11-01 18:50:00
2015-11-01 19:20:00,Fog,2015-11-01 19:20:00<br />,10.0,Fog,-,100,,1028,10.0,,7:20 PM,0.3,NE,9.3,40,2015-11-01 19:20:00
2015-11-01 19:50:00,Fog,2015-11-01 19:50:00<br />,10.0,Fog,-,100,,1028,10.0,,7:50 PM,0.2,ENE,7.4,70,2015-11-01 19:50:00
2015-11-01 20:20:00,Fog,2015-11-01 20:20:00<br />,10.0,Fog,-,100,,1028,10.0,,8:20 PM,0.3,Variable,5.6,0,2015-11-01 20:20:00
2015-11-01 20:50:00,Fog,2015-11-01 20:50:00<br />,9.0,Fog,-,100,,1028,9.0,,8:50 PM,0.4,Variable,3.7,0,2015-11-01 20:50:00
2015-11-01 21:20:00,Fog,2015-11-01 21:20:00<br />,9.0,Fog,-,100,,1028,9.0,,9:20 PM,0.3,Variable,5.6,0,2015-11-01 21:20:00
2015-11-01 21:50:00,Fog,2015-11-01 21:50:00<br />,9.0,Fog,-,100,,1028,9.0,,9:50 PM,0.5,ENE,5.6,70,2015-11-01 21:50:00
2015-11-01 22:20:00,Fog,2015-11-01 22:20:00<br />,9.0,Fog,-,100,,1028,9.0,,10:20 PM,0.4,Variable,3.7,0,2015-11-01 22:20:00
2015-11-01 22:50:00,Fog,2015-11-01 22:50:00<br />,9.0,Fog,-,100,,1028,9.0,,10:50 PM,0.5,Variable,3.7,0,2015-11-01 22:50:00
2015-11-01 23:20:00,Fog,2015-11-01 23:20:00<br />,9.0,Fog,-,100,,1028,9.0,,11:20 PM,0.3,ENE,3.7,70,2015-11-01 23:20:00
2015-11-01 23:50:00,Fog,2015-11-01 23:50:00<br />,9.0,Fog,-,100,,1027,9.0,,11:50 PM,0.2,Variable,5.6,0,2015-11-01 23:50:00
2015-11-02 00:20:00,Fog,2015-11-02 00:20:00<br />,9.0,Fog,-,100,,1027,9.0,,12:20 AM,0.2,Variable,3.7,0,2015-11-02 00:20:00
2015-11-02 00:50:00,Fog,2015-11-02 00:50:00<br />,9.0,Fog,-,100,,1027,9.0,,12:50 AM,0.2,Variable,3.7,0,2015-11-02 00:50:00
2015-11-02 01:20:00,Fog,2015-11-02 01:20:00<br />,9.0,Fog,-,100,,1027,9.0,,1:20 AM,0.2,Variable,3.7,0,2015-11-02 01:20:00
2015-11-02 01:50:00,Fog,2015-11-02 01:50:00<br />,9.0,Fog,-,100,,1027,9.0,,1:50 AM,0.2,Variable,3.7,0,2015-11-02 01:50:00
2015-11-02 02:20:00,Fog,2015-11-02 02:20:00<br />,9.0,Fog,-,100,,1027,9.0,,2:20 AM,0.2,ENE,5.6,70,2015-11-02 02:20:00
2015-11-02 02:50:00,Fog,2015-11-02 02:50:00<br />,9.0,Fog,-,100,,1027,9.0,,2:50 AM,0.2,East,3.7,90,2015-11-02 02:50:00
2015-11-02 03:20:00,Fog,2015-11-02 03:20:00<br />,9.0,Fog,-,100,,1026,9.0,,3:20 AM,0.1,Variable,3.7,0,2015-11-02 03:20:00
2015-11-02 03:50:00,Fog,2015-11-02 03:50:00<br />,9.0,Fog,-,100,,1026,9.0,,3:50 AM,0.1,Variable,5.6,0,2015-11-02 03:50:00
2015-11-02 04:20:00,Fog,2015-11-02 04:20:00<br />,9.0,Fog,-,100,,1026,9.0,,4:20 AM,0.2,ENE,7.4,70,2015-11-02 04:20:00
2015-11-02 04:50:00,Fog,2015-11-02 04:50:00<br />,9.0,Fog,-,100,,1026,9.0,,4:50 AM,0.2,East,5.6,90,2015-11-02 04:50:00
2015-11-02 05:20:00,Fog,2015-11-02 05:20:00<br />,8.0,Fog,-,100,,1026,8.0,,5:20 AM,0.2,East,7.4,80,2015-11-02 05:20:00
2015-11-02 05:50:00,Fog,2015-11-02 05:50:00<br />,8.0,Fog,-,100,,1026,8.0,,5:50 AM,0.2,East,5.6,80,2015-11-02 05:50:00
2015-11-02 06:20:00,Fog,2015-11-02 06:20:00<br />,8.0,Fog,-,100,,1025,8.0,,6:20 AM,0.2,East,7.4,90,2015-11-02 06:20:00
2015-11-02 06:50:00,Fog,2015-11-02 06:50:00<br />,8.0,Fog,-,100,,1025,8.0,,6:50 AM,0.2,Variable,5.6,0,2015-11-02 06:50:00
2015-11-02 07:20:00,Fog,2015-11-02 07:20:00<br />,8.0,Fog,-,100,,1026,8.0,,7:20 AM,0.1,East,7.4,80,2015-11-02 07:20:00
2015-11-02 07:50:00,Fog,2015-11-02 07:50:00<br />,8.0,Fog,-,100,,1026,8.0,,7:50 AM,0.3,East,11.1,80,2015-11-02 07:50:00
2015-11-02 08:20:00,Fog,2015-11-02 08:20:00<br />,8.0,Fog,-,93,,1025,9.0,,8:20 AM,0.3,ENE,7.4,70,2015-11-02 08:20:00
2015-11-02 08:50:00,Fog,2015-11-02 08:50:00<br />,9.0,Fog,-,100,,1025,9.0,,8:50 AM,0.3,East,9.3,80,2015-11-02 08:50:00
2015-11-02 09:20:00,Fog,2015-11-02 09:20:00<br />,9.0,Fog,-,100,,1025,9.0,,9:20 AM,0.3,ENE,9.3,70,2015-11-02 09:20:00
2015-11-02 09:50:00,Fog,2015-11-02 09:50:00<br />,9.0,Fog,-,100,,1025,9.0,,9:50 AM,0.2,East,7.4,90,2015-11-02 09:50:00
2015-11-02 10:20:00,Fog,2015-11-02 10:20:00<br />,10.0,Fog,-,100,,1025,10.0,,10:20 AM,0.4,Variable,5.6,0,2015-11-02 10:20:00
2015-11-02 10:50:00,Fog,2015-11-02 10:50:00<br />,10.0,Fog,-,100,,1025,10.0,,10:50 AM,0.6,Variable,5.6,0,2015-11-02 10:50:00
2015-11-02 11:20:00,Fog,2015-11-02 11:20:00<br />,11.0,Fog,-,100,,1024,11.0,,11:20 AM,0.7,NE,9.3,50,2015-11-02 11:20:00
2015-11-02 11:50:00,Mostly Cloudy,2015-11-02 11:50:00<br />,11.0,,-,100,,1024,11.0,,11:50 AM,1.0,NE,9.3,40,2015-11-02 11:50:00
2015-11-02 12:20:00,Overcast,2015-11-02 12:20:00<br />,11.0,,-,94,,1024,12.0,,12:20 PM,1.1,NE,9.3,50,2015-11-02 12:20:00
2015-11-02 12:50:00,Mostly Cloudy,2015-11-02 12:50:00<br />,12.0,,-,100,,1023,12.0,,12:50 PM,2.0,NE,7.4,40,2015-11-02 12:50:00
2015-11-02 13:20:00,Scattered Clouds,2015-11-02 13:20:00<br />,12.0,,-,94,,1023,13.0,,1:20 PM,2.0,ENE,9.3,60,2015-11-02 13:20:00
2015-11-02 13:50:00,Partly Cloudy,2015-11-02 13:50:00<br />,13.0,,-,94,,1022,14.0,,1:50 PM,5.0,NE,7.4,50,2015-11-02 13:50:00
2015-11-02 14:20:00,Clear,2015-11-02 14:20:00<br />,13.0,,-,94,,1022,14.0,,2:20 PM,-9999.0,NE,11.1,50,2015-11-02 14:20:00
2015-11-02 14:50:00,Clear,2015-11-02 14:50:00<br />,12.0,,-,88,,1021,14.0,,2:50 PM,-9999.0,ENE,11.1,60,2015-11-02 14:50:00
2015-11-02 15:20:00,Clear,2015-11-02 15:20:00<br />,12.0,,-,82,,1021,15.0,,3:20 PM,-9999.0,East,9.3,80,2015-11-02 15:20:00
2015-11-02 15:50:00,Unknown,2015-11-02 15:50:00<br />,12.0,,-,88,,1021,14.0,,3:50 PM,8.0,East,7.4,80,2015-11-02 15:50:00
2015-11-02 16:20:00,Unknown,2015-11-02 16:20:00<br />,11.0,,-,88,,1021,13.0,,4:20 PM,8.0,ENE,7.4,70,2015-11-02 16:20:00
2015-11-02 16:50:00,Clear,2015-11-02 16:50:00<br />,11.0,,-,94,,1020,12.0,,4:50 PM,-9999.0,ENE,9.3,70,2015-11-02 16:50:00
2015-11-02 17:20:00,Haze,2015-11-02 17:20:00<br />,10.0,Fog,-,100,,1020,10.0,,5:20 PM,3.5,SSE,7.4,150,2015-11-02 17:20:00
2015-11-02 17:50:00,Mostly Cloudy,2015-11-02 17:50:00<br />,12.0,,-,100,,1021,12.0,,5:50 PM,1.6,SSE,7.4,160,2015-11-02 17:50:00
2015-11-02 18:20:00,Mostly Cloudy,2015-11-02 18:20:00<br />,11.0,,-,94,,1021,12.0,,6:20 PM,2.0,Variable,5.6,0,2015-11-02 18:20:00
2015-11-02 18:50:00,Overcast,2015-11-02 18:50:00<br />,11.0,,-,94,,1020,12.0,,6:50 PM,3.0,East,7.4,100,2015-11-02 18:50:00
2015-11-02 19:20:00,Haze,2015-11-02 19:20:00<br />,10.0,,-,94,,1020,11.0,,7:20 PM,-9999.0,East,14.8,90,2015-11-02 19:20:00
2015-11-02 19:50:00,Haze,2015-11-02 19:50:00<br />,9.0,,-,94,,1020,10.0,,7:50 PM,-9999.0,ESE,11.1,120,2015-11-02 19:50:00
2015-11-02 20:20:00,Haze,2015-11-02 20:20:00<br />,9.0,,-,94,,1020,10.0,,8:20 PM,4.0,ESE,9.3,110,2015-11-02 20:20:00
2015-11-02 20:50:00,Haze,2015-11-02 20:50:00<br />,9.0,,-,94,,1021,10.0,,8:50 PM,4.0,SE,9.3,130,2015-11-02 20:50:00
2015-11-02 21:20:00,Haze,2015-11-02 21:20:00<br />,9.0,,-,94,,1021,10.0,,9:20 PM,3.5,ESE,7.4,110,2015-11-02 21:20:00
2015-11-02 21:50:00,Haze,2015-11-02 21:50:00<br />,9.0,,-,94,,1020,10.0,,9:50 PM,-9999.0,ESE,9.3,110,2015-11-02 21:50:00
2015-11-02 22:20:00,Mostly Cloudy,2015-11-02 22:20:00<br />,9.0,,-,94,,1020,10.0,,10:20 PM,3.0,East,9.3,100,2015-11-02 22:20:00
2015-11-02 22:50:00,Mostly Cloudy,2015-11-02 22:50:00<br />,9.0,,-,94,,1019,10.0,,10:50 PM,-9999.0,ESE,9.3,110,2015-11-02 22:50:00
2015-11-02 23:20:00,Mostly Cloudy,2015-11-02 23:20:00<br />,9.0,,-,94,,1019,10.0,,11:20 PM,-9999.0,ESE,9.3,110,2015-11-02 23:20:00
2015-11-02 23:50:00,Haze,2015-11-02 23:50:00<br />,9.0,,-,94,,1019,10.0,,11:50 PM,4.5,Variable,5.6,0,2015-11-02 23:50:00
2015-11-03 00:20:00,Haze,2015-11-03 00:20:00<br />,9.0,,-,94,,1019,10.0,,12:20 AM,-9999.0,East,9.3,100,2015-11-03 00:20:00
2015-11-03 00:50:00,Haze,2015-11-03 00:50:00<br />,9.0,,-,94,,1018,10.0,,12:50 AM,-9999.0,East,7.4,100,2015-11-03 00:50:00
2015-11-03 01:20:00,Haze,2015-11-03 01:20:00<br />,9.0,,-,94,,1018,10.0,,1:20 AM,4.5,ENE,7.4,70,2015-11-03 01:20:00
2015-11-03 01:50:00,Haze,2015-11-03 01:50:00<br />,9.0,,-,94,,1018,10.0,,1:50 AM,-9999.0,East,9.3,90,2015-11-03 01:50:00
2015-11-03 02:20:00,Haze,2015-11-03 02:20:00<br />,9.0,,-,94,,1017,10.0,,2:20 AM,-9999.0,East,9.3,90,2015-11-03 02:20:00
2015-11-03 02:50:00,Haze,2015-11-03 02:50:00<br />,9.0,,-,94,,1017,10.0,,2:50 AM,3.5,East,7.4,90,2015-11-03 02:50:00
2015-11-03 03:20:00,Mostly Cloudy,2015-11-03 03:20:00<br />,9.0,,-,94,,1017,10.0,,3:20 AM,3.5,East,9.3,80,2015-11-03 03:20:00
2015-11-03 03:50:00,Mostly Cloudy,2015-11-03 03:50:00<br />,10.0,,-,100,,1017,10.0,,3:50 AM,3.5,East,9.3,90,2015-11-03 03:50:00
2015-11-03 04:20:00,Mostly Cloudy,2015-11-03 04:20:00<br />,9.0,,-,94,,1017,10.0,,4:20 AM,3.5,ENE,9.3,70,2015-11-03 04:20:00
2015-11-03 04:50:00,Haze,2015-11-03 04:50:00<br />,9.0,,-,94,,1016,10.0,,4:50 AM,3.5,East,9.3,80,2015-11-03 04:50:00
2015-11-03 05:50:00,Haze,2015-11-03 05:50:00<br />,9.0,,-,94,,1016,10.0,,5:50 AM,-9999.0,East,11.1,100,2015-11-03 05:50:00
2015-11-03 06:20:00,Haze,2015-11-03 06:20:00<br />,9.0,,-,94,,1016,10.0,,6:20 AM,3.5,East,9.3,90,2015-11-03 06:20:00
2015-11-03 06:50:00,Haze,2015-11-03 06:50:00<br />,9.0,,-,94,,1016,10.0,,6:50 AM,3.5,East,11.1,90,2015-11-03 06:50:00
2015-11-03 07:20:00,Haze,2015-11-03 07:20:00<br />,10.0,,-,100,,1016,10.0,,7:20 AM,3.5,East,7.4,90,2015-11-03 07:20:00
2015-11-03 07:50:00,Scattered Clouds,2015-11-03 07:50:00<br />,10.0,,-,100,,1016,10.0,,7:50 AM,-9999.0,ENE,9.3,70,2015-11-03 07:50:00
2015-11-03 08:20:00,Haze,2015-11-03 08:20:00<br />,10.0,,-,94,,1016,11.0,,8:20 AM,-9999.0,ENE,9.3,60,2015-11-03 08:20:00
2015-11-03 08:50:00,Haze,2015-11-03 08:50:00<br />,10.0,,-,94,,1016,11.0,,8:50 AM,-9999.0,ENE,11.1,70,2015-11-03 08:50:00
2015-11-03 09:20:00,Haze,2015-11-03 09:20:00<br />,10.0,,-,94,,1016,11.0,,9:20 AM,-9999.0,ENE,9.3,60,2015-11-03 09:20:00
2015-11-03 09:50:00,Haze,2015-11-03 09:50:00<br />,10.0,,-,94,,1015,11.0,,9:50 AM,-9999.0,NE,11.1,50,2015-11-03 09:50:00
2015-11-03 10:20:00,Haze,2015-11-03 10:20:00<br />,10.0,,-,94,,1015,11.0,,10:20 AM,5.0,NE,11.1,50,2015-11-03 10:20:00
2015-11-03 10:50:00,Haze,2015-11-03 10:50:00<br />,10.0,,-,94,,1015,11.0,,10:50 AM,5.0,ENE,11.1,70,2015-11-03 10:50:00
2015-11-03 11:20:00,Partly Cloudy,2015-11-03 11:20:00<br />,11.0,,-,94,,1015,12.0,,11:20 AM,6.0,ENE,9.3,70,2015-11-03 11:20:00
2015-11-03 11:50:00,Partly Cloudy,2015-11-03 11:50:00<br />,11.0,,-,94,,1015,12.0,,11:50 AM,7.0,ENE,7.4,70,2015-11-03 11:50:00
2015-11-03 12:20:00,Partly Cloudy,2015-11-03 12:20:00<br />,11.0,,-,94,,1015,12.0,,12:20 PM,7.0,NE,7.4,40,2015-11-03 12:20:00
2015-11-03 12:50:00,Partly Cloudy,2015-11-03 12:50:00<br />,11.0,,-,88,,1014,13.0,,12:50 PM,8.0,NE,9.3,40,2015-11-03 12:50:00
2015-11-03 13:20:00,Partly Cloudy,2015-11-03 13:20:00<br />,11.0,,-,88,,1014,13.0,,1:20 PM,8.0,East,9.3,80,2015-11-03 13:20:00
2015-11-03 13:50:00,Partly Cloudy,2015-11-03 13:50:00<br />,11.0,,-,88,,1014,13.0,,1:50 PM,9.0,East,7.4,100,2015-11-03 13:50:00
2015-11-03 14:20:00,Partly Cloudy,2015-11-03 14:20:00<br />,11.0,,-,88,,1014,13.0,,2:20 PM,10.0,SE,7.4,130,2015-11-03 14:20:00
2015-11-03 14:50:00,Scattered Clouds,2015-11-03 14:50:00<br />,11.0,,-,88,,1014,13.0,,2:50 PM,10.0,Variable,7.4,0,2015-11-03 14:50:00
2015-11-03 15:20:00,Mostly Cloudy,2015-11-03 15:20:00<br />,11.0,,-,88,,1014,13.0,,3:20 PM,10.0,SE,9.3,130,2015-11-03 15:20:00
2015-11-03 15:50:00,Mostly Cloudy,2015-11-03 15:50:00<br />,11.0,,-,88,,1014,13.0,,3:50 PM,10.0,SSE,9.3,160,2015-11-03 15:50:00
2015-11-03 16:20:00,Scattered Clouds,2015-11-03 16:20:00<br />,12.0,,-,94,,1013,13.0,,4:20 PM,10.0,SSE,13.0,160,2015-11-03 16:20:00
2015-11-03 16:50:00,Light Rain Showers,2015-11-03 16:50:00<br />,11.0,Rain,-,88,,1013,13.0,,4:50 PM,10.0,SE,9.3,140,2015-11-03 16:50:00
2015-11-03 17:20:00,Light Rain,2015-11-03 17:20:00<br />,12.0,Rain,-,94,,1014,13.0,,5:20 PM,10.0,SE,7.4,140,2015-11-03 17:20:00
2015-11-03 17:50:00,Scattered Clouds,2015-11-03 17:50:00<br />,12.0,,-,94,,1014,13.0,,5:50 PM,10.0,Variable,5.6,0,2015-11-03 17:50:00
2015-11-03 18:20:00,Mostly Cloudy,2015-11-03 18:20:00<br />,12.0,,-,94,,1014,13.0,,6:20 PM,10.0,Variable,3.7,0,2015-11-03 18:20:00
2015-11-03 18:50:00,Mostly Cloudy,2015-11-03 18:50:00<br />,11.0,,-,88,,1014,13.0,,6:50 PM,10.0,ENE,3.7,70,2015-11-03 18:50:00
2015-11-03 19:20:00,Partly Cloudy,2015-11-03 19:20:00<br />,10.0,,-,94,,1014,11.0,,7:20 PM,6.0,East,5.6,90,2015-11-03 19:20:00
2015-11-03 19:50:00,Partly Cloudy,2015-11-03 19:50:00<br />,11.0,,-,100,,1014,11.0,,7:50 PM,5.0,Calm,Calm,0,2015-11-03 19:50:00
2015-11-03 20:20:00,Partly Cloudy,2015-11-03 20:20:00<br />,11.0,,-,94,,1014,12.0,,8:20 PM,4.5,Variable,3.7,0,2015-11-03 20:20:00
2015-11-03 20:50:00,Partly Cloudy,2015-11-03 20:50:00<br />,11.0,,-,94,,1014,12.0,,8:50 PM,3.5,East,5.6,100,2015-11-03 20:50:00
2015-11-03 21:20:00,Patches of Fog,2015-11-03 21:20:00<br />,11.0,Fog,-,94,,1014,12.0,,9:20 PM,2.5,East,5.6,80,2015-11-03 21:20:00
2015-11-03 21:50:00,Patches of Fog,2015-11-03 21:50:00<br />,10.0,Fog,-,100,,1014,10.0,,9:50 PM,2.0,ENE,5.6,60,2015-11-03 21:50:00
2015-11-03 22:20:00,Mist,2015-11-03 22:20:00<br />,9.0,,-,100,,1014,9.0,,10:20 PM,3.0,East,5.6,90,2015-11-03 22:20:00
2015-11-03 22:50:00,Mist,2015-11-03 22:50:00<br />,9.0,,-,100,,1014,9.0,,10:50 PM,5.0,Calm,Calm,0,2015-11-03 22:50:00
2015-11-03 23:20:00,Mist,2015-11-03 23:20:00<br />,9.0,,-,100,,1014,9.0,,11:20 PM,5.0,East,3.7,100,2015-11-03 23:20:00
2015-11-03 23:50:00,Mist,2015-11-03 23:50:00<br />,9.0,,-,100,,1014,9.0,,11:50 PM,3.0,Variable,3.7,0,2015-11-03 23:50:00
2015-11-04 00:20:00,Mist,2015-11-04 00:20:00<br />,8.0,,-,100,,1014,8.0,,12:20 AM,3.0,Calm,Calm,0,2015-11-04 00:20:00
2015-11-04 00:50:00,Partly Cloudy,2015-11-04 00:50:00<br />,9.0,,-,100,,1013,9.0,,12:50 AM,3.0,East,7.4,80,2015-11-04 00:50:00
2015-11-04 01:20:00,Mostly Cloudy,2015-11-04 01:20:00<br />,9.0,,-,100,,1013,9.0,,1:20 AM,2.1,ENE,7.4,70,2015-11-04 01:20:00
2015-11-04 01:50:00,Light Drizzle,2015-11-04 01:50:00<br />,10.0,,-,100,,1013,10.0,,1:50 AM,1.5,ENE,5.6,60,2015-11-04 01:50:00
2015-11-04 02:20:00,Light Rain,2015-11-04 02:20:00<br />,10.0,Rain,-,100,,1013,10.0,,2:20 AM,1.7,ENE,7.4,70,2015-11-04 02:20:00
2015-11-04 02:50:00,Light Rain,2015-11-04 02:50:00<br />,10.0,Rain,-,100,,1013,10.0,,2:50 AM,1.2,Variable,3.7,0,2015-11-04 02:50:00
2015-11-04 03:20:00,Light Rain,2015-11-04 03:20:00<br />,10.0,Fog-Rain,-,100,,1012,10.0,,3:20 AM,0.6,Variable,3.7,0,2015-11-04 03:20:00
2015-11-04 03:50:00,Light Rain,2015-11-04 03:50:00<br />,10.0,Rain,-,100,,1013,10.0,,3:50 AM,1.8,Calm,Calm,0,2015-11-04 03:50:00
2015-11-04 04:20:00,Light Rain,2015-11-04 04:20:00<br />,10.0,Rain,-,100,,1012,10.0,,4:20 AM,1.5,West,3.7,280,2015-11-04 04:20:00
2015-11-04 04:50:00,Rain,2015-11-04 04:50:00<br />,10.0,Rain,-,100,,1012,10.0,,4:50 AM,2.2,Calm,Calm,0,2015-11-04 04:50:00
2015-11-04 05:20:00,Light Rain,2015-11-04 05:20:00<br />,10.0,Rain,-,94,,1012,11.0,,5:20 AM,3.0,Variable,3.7,0,2015-11-04 05:20:00
2015-11-04 05:50:00,Light Rain,2015-11-04 05:50:00<br />,10.0,Rain,-,100,,1012,10.0,,5:50 AM,2.7,Calm,Calm,0,2015-11-04 05:50:00
2015-11-04 06:20:00,Light Rain,2015-11-04 06:20:00<br />,10.0,Rain,-,94,,1012,11.0,,6:20 AM,2.5,Calm,Calm,0,2015-11-04 06:20:00
2015-11-04 06:50:00,Light Rain,2015-11-04 06:50:00<br />,11.0,Rain,-,100,,1012,11.0,,6:50 AM,3.0,Variable,3.7,0,2015-11-04 06:50:00
2015-11-04 07:20:00,Light Rain,2015-11-04 07:20:00<br />,11.0,Rain,-,100,,1013,11.0,,7:20 AM,5.0,SW,3.7,230,2015-11-04 07:20:00
