timestamp,TimeSGT,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,Wind Direction,Wind SpeedKm/h,Gust SpeedKm/h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC<br />,timestamp
2013-01-13 16:25:00,4:25 PM,25.0,24.0,94,1009,10.0,NE,1.9,-,,Thunderstorm,Mostly Cloudy,50,2013-01-13 08:25:00<br />,2013-01-13 16:25:00
2013-01-13 17:00:00,5:00 PM,26.0,24.0,89,1009,10.0,NE,14.8,-,,Rain-Thunderstorm,Light Thunderstorms and Rain,40,2013-01-13 09:00:00<br />,2013-01-13 17:00:00
2013-01-13 17:20:00,5:20 PM,25.0,23.0,89,1009,10.0,NE,13.0,-,,,Mostly Cloudy,50,2013-01-13 09:20:00<br />,2013-01-13 17:20:00
2013-01-13 18:00:00,6:00 PM,26.0,24.0,89,1009,10.0,ENE,7.4,-,,,Mostly Cloudy,60,2013-01-13 10:00:00<br />,2013-01-13 18:00:00
2013-01-13 19:00:00,7:00 PM,27.0,24.0,84,1009,10.0,East,3.7,-,,,Mostly Cloudy,100,2013-01-13 11:00:00<br />,2013-01-13 19:00:00
2013-01-13 20:00:00,8:00 PM,26.0,24.0,89,1010,10.0,North,1.9,-,,,Mostly Cloudy,360,2013-01-13 12:00:00<br />,2013-01-13 20:00:00
2013-01-13 21:00:00,9:00 PM,26.0,24.0,89,1011,10.0,North,1.9,-,,,Mostly Cloudy,10,2013-01-13 13:00:00<br />,2013-01-13 21:00:00
2013-01-13 22:00:00,10:00 PM,26.0,24.0,89,1011,10.0,NE,3.7,-,,,Mostly Cloudy,50,2013-01-13 14:00:00<br />,2013-01-13 22:00:00
2013-01-13 23:00:00,11:00 PM,26.0,24.0,89,1011,10.0,NE,9.3,-,,,Scattered Clouds,40,2013-01-13 15:00:00<br />,2013-01-13 23:00:00
2013-01-14 05:00:00,5:00 AM,26.0,24.0,89,1009,10.0,NE,11.1,-,,,Mostly Cloudy,40,2013-01-13 21:00:00<br />,2013-01-14 05:00:00
2013-01-14 06:00:00,6:00 AM,26.0,24.0,89,1010,10.0,NE,13.0,-,,,Mostly Cloudy,40,2013-01-13 22:00:00<br />,2013-01-14 06:00:00
2013-01-14 07:00:00,7:00 AM,26.0,24.0,89,1010,10.0,NNE,11.1,-,,,Mostly Cloudy,30,2013-01-13 23:00:00<br />,2013-01-14 07:00:00
2013-01-14 08:00:00,8:00 AM,26.0,24.0,89,1010,10.0,NE,13.0,-,,,Scattered Clouds,50,2013-01-14 00:00:00<br />,2013-01-14 08:00:00
2013-01-14 09:00:00,9:00 AM,27.0,24.0,84,1011,9.0,NE,14.8,-,,,Mostly Cloudy,40,2013-01-14 01:00:00<br />,2013-01-14 09:00:00
2013-01-14 10:00:00,10:00 AM,28.0,24.0,79,1011,9.0,NE,20.4,-,,,Mostly Cloudy,40,2013-01-14 02:00:00<br />,2013-01-14 10:00:00
2013-01-14 11:00:00,11:00 AM,29.0,24.0,74,1011,10.0,NNE,22.2,-,,,Mostly Cloudy,30,2013-01-14 03:00:00<br />,2013-01-14 11:00:00
2013-01-14 12:00:00,12:00 PM,30.0,24.0,70,1010,10.0,NE,22.2,-,,,Mostly Cloudy,50,2013-01-14 04:00:00<br />,2013-01-14 12:00:00
2013-01-14 13:00:00,1:00 PM,31.0,25.0,70,1010,10.0,NE,22.2,-,,,Mostly Cloudy,40,2013-01-14 05:00:00<br />,2013-01-14 13:00:00
2013-01-14 14:00:00,2:00 PM,32.0,24.0,62,1009,10.0,NE,22.2,-,,,Mostly Cloudy,40,2013-01-14 06:00:00<br />,2013-01-14 14:00:00
2013-01-14 15:00:00,3:00 PM,31.0,24.0,66,1008,10.0,NE,22.2,-,,,Mostly Cloudy,40,2013-01-14 07:00:00<br />,2013-01-14 15:00:00
2013-01-14 16:00:00,4:00 PM,31.0,24.0,66,1008,8.0,NE,22.2,-,,Thunderstorm,Thunderstorm,50,2013-01-14 08:00:00<br />,2013-01-14 16:00:00
2013-01-14 17:00:00,5:00 PM,29.0,25.0,79,1009,9.0,ENE,14.8,-,,,Mostly Cloudy,60,2013-01-14 09:00:00<br />,2013-01-14 17:00:00
2013-01-14 17:40:00,5:40 PM,29.0,24.0,74,1010,10.0,ENE,20.4,-,,Rain-Thunderstorm,Light Thunderstorms and Rain,60,2013-01-14 09:40:00<br />,2013-01-14 17:40:00
2013-01-14 18:00:00,6:00 PM,29.0,25.0,79,1010,8.0,NE,13.0,-,,Rain-Thunderstorm,Light Thunderstorms and Rain,50,2013-01-14 10:00:00<br />,2013-01-14 18:00:00
2013-01-14 18:20:00,6:20 PM,28.0,24.0,79,1010,10.0,NE,20.4,-,,Rain,Light Rain Showers,50,2013-01-14 10:20:00<br />,2013-01-14 18:20:00
2013-01-14 19:00:00,7:00 PM,28.0,24.0,79,1010,9.0,NE,11.1,-,,Rain,Light Rain,50,2013-01-14 11:00:00<br />,2013-01-14 19:00:00
2013-01-14 20:00:00,8:00 PM,28.0,24.0,79,1011,10.0,NE,14.8,-,,,Mostly Cloudy,50,2013-01-14 12:00:00<br />,2013-01-14 20:00:00
2013-01-14 21:00:00,9:00 PM,27.0,24.0,84,1011,10.0,NE,13.0,-,,,Mostly Cloudy,40,2013-01-14 13:00:00<br />,2013-01-14 21:00:00
2013-01-14 22:00:00,10:00 PM,27.0,24.0,84,1012,10.0,NE,13.0,-,,,Mostly Cloudy,40,2013-01-14 14:00:00<br />,2013-01-14 22:00:00
2013-01-14 23:00:00,11:00 PM,26.0,24.0,89,1011,10.0,NNE,16.7,-,,,Mostly Cloudy,30,2013-01-14 15:00:00<br />,2013-01-14 23:00:00
2013-01-15 05:00:00,5:00 AM,26.0,23.0,83,1010,10.0,NE,11.1,-,,,Mostly Cloudy,40,2013-01-14 21:00:00<br />,2013-01-15 05:00:00
2013-01-15 06:00:00,6:00 AM,26.0,23.0,83,1011,10.0,NE,11.1,-,,,Mostly Cloudy,40,2013-01-14 22:00:00<br />,2013-01-15 06:00:00
2013-01-15 07:00:00,7:00 AM,26.0,23.0,83,1011,10.0,NE,5.6,-,,,Mostly Cloudy,50,2013-01-14 23:00:00<br />,2013-01-15 07:00:00
2013-01-15 08:00:00,8:00 AM,26.0,24.0,89,1012,10.0,ENE,5.6,-,,,Mostly Cloudy,60,2013-01-15 00:00:00<br />,2013-01-15 08:00:00
2013-01-15 09:00:00,9:00 AM,27.0,24.0,84,1012,10.0,NE,13.0,-,,,Mostly Cloudy,40,2013-01-15 01:00:00<br />,2013-01-15 09:00:00
2013-01-15 10:00:00,10:00 AM,28.0,24.0,79,1012,10.0,NNE,18.5,-,,,Mostly Cloudy,30,2013-01-15 02:00:00<br />,2013-01-15 10:00:00
2013-01-15 11:00:00,11:00 AM,30.0,23.0,66,1012,10.0,NNE,20.4,-,,,Mostly Cloudy,30,2013-01-15 03:00:00<br />,2013-01-15 11:00:00
2013-01-15 12:00:00,12:00 PM,31.0,23.0,62,1012,10.0,NE,24.1,-,,,Mostly Cloudy,50,2013-01-15 04:00:00<br />,2013-01-15 12:00:00
2013-01-15 13:00:00,1:00 PM,32.0,23.0,59,1011,10.0,NE,22.2,-,,,Mostly Cloudy,50,2013-01-15 05:00:00<br />,2013-01-15 13:00:00
2013-01-15 14:00:00,2:00 PM,31.0,24.0,66,1010,10.0,ENE,22.2,-,,,Mostly Cloudy,60,2013-01-15 06:00:00<br />,2013-01-15 14:00:00
2013-01-15 15:00:00,3:00 PM,30.0,23.0,66,1010,10.0,NE,22.2,-,,,Scattered Clouds,40,2013-01-15 07:00:00<br />,2013-01-15 15:00:00
2013-01-15 16:00:00,4:00 PM,30.0,23.0,66,1010,6.0,NE,24.1,-,,Rain-Thunderstorm,Light Thunderstorms and Rain,50,2013-01-15 08:00:00<br />,2013-01-15 16:00:00
2013-01-15 17:00:00,5:00 PM,29.0,23.0,70,1010,10.0,NE,16.7,-,,,Mostly Cloudy,50,2013-01-15 09:00:00<br />,2013-01-15 17:00:00
2013-01-15 18:00:00,6:00 PM,29.0,23.0,70,1011,10.0,ENE,14.8,-,,,Mostly Cloudy,60,2013-01-15 10:00:00<br />,2013-01-15 18:00:00
2013-01-15 19:00:00,7:00 PM,29.0,23.0,70,1011,10.0,ENE,18.5,-,,,Mostly Cloudy,60,2013-01-15 11:00:00<br />,2013-01-15 19:00:00
2013-01-15 20:00:00,8:00 PM,28.0,24.0,79,1012,10.0,NE,9.3,-,,,Mostly Cloudy,50,2013-01-15 12:00:00<br />,2013-01-15 20:00:00
2013-01-15 21:00:00,9:00 PM,28.0,24.0,79,1012,10.0,NE,16.7,-,,,Mostly Cloudy,50,2013-01-15 13:00:00<br />,2013-01-15 21:00:00
2013-01-15 22:00:00,10:00 PM,27.0,23.0,79,1012,10.0,NE,14.8,-,,,Mostly Cloudy,50,2013-01-15 14:00:00<br />,2013-01-15 22:00:00
2013-01-15 23:00:00,11:00 PM,27.0,23.0,79,1012,10.0,NE,14.8,-,,,Mostly Cloudy,40,2013-01-15 15:00:00<br />,2013-01-15 23:00:00
2013-01-16 05:00:00,5:00 AM,26.0,24.0,89,1011,8.0,NNE,5.6,-,,,Mostly Cloudy,30,2013-01-15 21:00:00<br />,2013-01-16 05:00:00
2013-01-16 06:00:00,6:00 AM,26.0,24.0,89,1012,8.0,NE,9.3,-,,,Mostly Cloudy,40,2013-01-15 22:00:00<br />,2013-01-16 06:00:00
2013-01-16 07:00:00,7:00 AM,26.0,24.0,89,1012,8.0,NE,11.1,-,,,Mostly Cloudy,40,2013-01-15 23:00:00<br />,2013-01-16 07:00:00
2013-01-16 08:00:00,8:00 AM,26.0,24.0,89,1012,8.0,NE,13.0,-,,,Mostly Cloudy,50,2013-01-16 00:00:00<br />,2013-01-16 08:00:00
2013-01-16 09:00:00,9:00 AM,27.0,24.0,84,1013,7.0,NE,13.0,-,,,Mostly Cloudy,40,2013-01-16 01:00:00<br />,2013-01-16 09:00:00
2013-01-16 10:00:00,10:00 AM,28.0,24.0,79,1012,8.0,ENE,22.2,-,,,Mostly Cloudy,60,2013-01-16 02:00:00<br />,2013-01-16 10:00:00
2013-01-16 11:00:00,11:00 AM,29.0,23.0,70,1012,10.0,ENE,24.1,-,,,Scattered Clouds,60,2013-01-16 03:00:00<br />,2013-01-16 11:00:00
2013-01-16 12:00:00,12:00 PM,30.0,23.0,66,1012,10.0,NE,24.1,-,,,Mostly Cloudy,50,2013-01-16 04:00:00<br />,2013-01-16 12:00:00
2013-01-16 13:00:00,1:00 PM,30.0,23.0,66,1011,10.0,NE,20.4,-,,,Mostly Cloudy,50,2013-01-16 05:00:00<br />,2013-01-16 13:00:00
2013-01-16 14:00:00,2:00 PM,30.0,23.0,66,1010,10.0,NE,20.4,-,,,Mostly Cloudy,40,2013-01-16 06:00:00<br />,2013-01-16 14:00:00
2013-01-16 15:00:00,3:00 PM,27.0,23.0,79,1010,10.0,NE,16.7,-,,Rain,Light Rain Showers,50,2013-01-16 07:00:00<br />,2013-01-16 15:00:00
2013-01-16 16:00:00,4:00 PM,29.0,23.0,70,1010,10.0,NNE,25.9,-,,,Mostly Cloudy,30,2013-01-16 08:00:00<br />,2013-01-16 16:00:00
2013-01-16 17:00:00,5:00 PM,30.0,23.0,66,1010,10.0,NE,25.9,-,,,Mostly Cloudy,50,2013-01-16 09:00:00<br />,2013-01-16 17:00:00
2013-01-16 18:00:00,6:00 PM,29.0,24.0,74,1010,10.0,NE,24.1,-,,,Mostly Cloudy,50,2013-01-16 10:00:00<br />,2013-01-16 18:00:00
2013-01-16 19:00:00,7:00 PM,28.0,23.0,74,1011,10.0,NE,22.2,-,,,Mostly Cloudy,40,2013-01-16 11:00:00<br />,2013-01-16 19:00:00
2013-01-16 20:00:00,8:00 PM,28.0,23.0,74,1011,10.0,NNE,18.5,-,,,Mostly Cloudy,30,2013-01-16 12:00:00<br />,2013-01-16 20:00:00
2013-01-16 21:00:00,9:00 PM,27.0,24.0,84,1011,10.0,NE,16.7,-,,,Mostly Cloudy,40,2013-01-16 13:00:00<br />,2013-01-16 21:00:00
2013-01-16 22:00:00,10:00 PM,27.0,23.0,79,1011,10.0,NE,20.4,-,,,Scattered Clouds,40,2013-01-16 14:00:00<br />,2013-01-16 22:00:00
2013-01-16 23:00:00,11:00 PM,27.0,23.0,79,1012,10.0,NE,16.7,-,,,Mostly Cloudy,40,2013-01-16 15:00:00<br />,2013-01-16 23:00:00
2013-01-17 05:00:00,5:00 AM,26.0,22.0,78,1010,10.0,NNE,16.7,-,,,Mostly Cloudy,30,2013-01-16 21:00:00<br />,2013-01-17 05:00:00
2013-01-17 06:00:00,6:00 AM,26.0,23.0,83,1010,10.0,NNE,18.5,-,,,Mostly Cloudy,30,2013-01-16 22:00:00<br />,2013-01-17 06:00:00
2013-01-17 07:00:00,7:00 AM,26.0,22.0,78,1011,10.0,NE,20.4,-,,,Mostly Cloudy,40,2013-01-16 23:00:00<br />,2013-01-17 07:00:00
2013-01-17 08:00:00,8:00 AM,26.0,22.0,78,1012,10.0,NE,13.0,-,,,Mostly Cloudy,40,2013-01-17 00:00:00<br />,2013-01-17 08:00:00
2013-01-17 09:00:00,9:00 AM,27.0,22.0,74,1012,10.0,NNE,22.2,-,,,Mostly Cloudy,30,2013-01-17 01:00:00<br />,2013-01-17 09:00:00
2013-01-17 10:00:00,10:00 AM,28.0,22.0,70,1012,10.0,NNE,25.9,-,,,Mostly Cloudy,30,2013-01-17 02:00:00<br />,2013-01-17 10:00:00
2013-01-17 11:00:00,11:00 AM,29.0,22.0,66,1012,10.0,NNE,24.1,-,,,Mostly Cloudy,30,2013-01-17 03:00:00<br />,2013-01-17 11:00:00
2013-01-17 12:00:00,12:00 PM,30.0,21.0,58,1011,10.0,NE,29.6,-,,,Mostly Cloudy,40,2013-01-17 04:00:00<br />,2013-01-17 12:00:00
2013-01-17 13:00:00,1:00 PM,31.0,21.0,55,1011,10.0,NE,31.5,-,,,Mostly Cloudy,50,2013-01-17 05:00:00<br />,2013-01-17 13:00:00
2013-01-17 14:00:00,2:00 PM,32.0,21.0,52,1010,10.0,NNE,27.8,-,,,Mostly Cloudy,30,2013-01-17 06:00:00<br />,2013-01-17 14:00:00
2013-01-17 15:00:00,3:00 PM,32.0,22.0,55,1009,10.0,NNE,25.9,-,,,Mostly Cloudy,30,2013-01-17 07:00:00<br />,2013-01-17 15:00:00
2013-01-17 16:00:00,4:00 PM,31.0,22.0,58,1009,10.0,NE,27.8,-,,,Mostly Cloudy,50,2013-01-17 08:00:00<br />,2013-01-17 16:00:00
2013-01-17 17:00:00,5:00 PM,30.0,22.0,62,1009,10.0,NE,27.8,-,,,Mostly Cloudy,50,2013-01-17 09:00:00<br />,2013-01-17 17:00:00
2013-01-17 18:00:00,6:00 PM,30.0,20.0,55,1009,10.0,NE,29.6,-,,,Mostly Cloudy,50,2013-01-17 10:00:00<br />,2013-01-17 18:00:00
2013-01-17 19:00:00,7:00 PM,29.0,21.0,62,1010,10.0,NE,24.1,-,,,Mostly Cloudy,40,2013-01-17 11:00:00<br />,2013-01-17 19:00:00
2013-01-17 20:00:00,8:00 PM,28.0,21.0,66,1011,10.0,NE,20.4,-,,,Mostly Cloudy,40,2013-01-17 12:00:00<br />,2013-01-17 20:00:00
2013-01-17 21:00:00,9:00 PM,27.0,22.0,74,1011,10.0,NNE,20.4,-,,,Mostly Cloudy,30,2013-01-17 13:00:00<br />,2013-01-17 21:00:00
2013-01-17 22:00:00,10:00 PM,27.0,22.0,74,1012,10.0,NNE,20.4,-,,,Mostly Cloudy,20,2013-01-17 14:00:00<br />,2013-01-17 22:00:00
2013-01-17 23:00:00,11:00 PM,27.0,22.0,74,1012,10.0,NNE,18.5,-,,,Mostly Cloudy,30,2013-01-17 15:00:00<br />,2013-01-17 23:00:00
2013-01-18 05:00:00,5:00 AM,26.0,23.0,83,1010,10.0,NNE,13.0,-,,,Mostly Cloudy,30,2013-01-17 21:00:00<br />,2013-01-18 05:00:00
2013-01-18 06:00:00,6:00 AM,26.0,23.0,83,1010,10.0,NNE,20.4,-,,,Mostly Cloudy,30,2013-01-17 22:00:00<br />,2013-01-18 06:00:00
2013-01-18 07:00:00,7:00 AM,26.0,23.0,83,1011,10.0,NNE,20.4,-,,,Mostly Cloudy,20,2013-01-17 23:00:00<br />,2013-01-18 07:00:00
2013-01-18 08:00:00,8:00 AM,26.0,23.0,83,1011,10.0,NNE,20.4,-,,,Mostly Cloudy,20,2013-01-18 00:00:00<br />,2013-01-18 08:00:00
2013-01-18 09:00:00,9:00 AM,27.0,23.0,79,1012,10.0,NNE,20.4,-,,,Mostly Cloudy,30,2013-01-18 01:00:00<br />,2013-01-18 09:00:00
2013-01-18 10:00:00,10:00 AM,29.0,23.0,70,1012,10.0,NNE,18.5,-,,,Mostly Cloudy,20,2013-01-18 02:00:00<br />,2013-01-18 10:00:00
2013-01-18 11:00:00,11:00 AM,30.0,23.0,66,1012,10.0,NE,24.1,-,,,Mostly Cloudy,40,2013-01-18 03:00:00<br />,2013-01-18 11:00:00
2013-01-18 12:00:00,12:00 PM,31.0,23.0,62,1012,10.0,NE,22.2,-,,,Mostly Cloudy,40,2013-01-18 04:00:00<br />,2013-01-18 12:00:00
2013-01-18 13:00:00,1:00 PM,32.0,23.0,59,1011,10.0,NNE,20.4,-,,,Mostly Cloudy,30,2013-01-18 05:00:00<br />,2013-01-18 13:00:00
2013-01-18 14:00:00,2:00 PM,33.0,23.0,55,1010,10.0,NE,20.4,-,,,Mostly Cloudy,40,2013-01-18 06:00:00<br />,2013-01-18 14:00:00
2013-01-18 15:00:00,3:00 PM,32.0,23.0,59,1009,10.0,NNE,20.4,-,,,Mostly Cloudy,20,2013-01-18 07:00:00<br />,2013-01-18 15:00:00
2013-01-18 16:00:00,4:00 PM,33.0,24.0,59,1008,10.0,ENE,11.1,-,,,Mostly Cloudy,70,2013-01-18 08:00:00<br />,2013-01-18 16:00:00
2013-01-18 17:00:00,5:00 PM,31.0,24.0,66,1008,10.0,NE,24.1,-,,,Mostly Cloudy,50,2013-01-18 09:00:00<br />,2013-01-18 17:00:00
2013-01-18 18:00:00,6:00 PM,28.0,23.0,74,1009,10.0,NNE,25.9,-,,,Mostly Cloudy,20,2013-01-18 10:00:00<br />,2013-01-18 18:00:00
2013-01-18 19:00:00,7:00 PM,27.0,23.0,79,1011,10.0,NNE,22.2,-,,,Mostly Cloudy,20,2013-01-18 11:00:00<br />,2013-01-18 19:00:00
2013-01-18 20:00:00,8:00 PM,27.0,23.0,79,1012,10.0,NNE,20.4,-,,,Mostly Cloudy,20,2013-01-18 12:00:00<br />,2013-01-18 20:00:00
2013-01-18 21:00:00,9:00 PM,26.0,23.0,83,1013,10.0,North,18.5,-,,Rain,Light Rain,10,2013-01-18 13:00:00<br />,2013-01-18 21:00:00
2013-01-18 22:00:00,10:00 PM,26.0,23.0,83,1013,10.0,NNW,13.0,-,,,Mostly Cloudy,340,2013-01-18 14:00:00<br />,2013-01-18 22:00:00
2013-01-18 23:00:00,11:00 PM,26.0,23.0,83,1013,10.0,North,13.0,-,,,Mostly Cloudy,350,2013-01-18 15:00:00<br />,2013-01-18 23:00:00
2013-01-19 05:00:00,5:00 AM,23.0,23.0,100,1010,2.0,North,3.7,-,,Rain,Heavy Rain,350,2013-01-18 21:00:00<br />,2013-01-19 05:00:00
2013-01-19 05:35:00,5:35 AM,23.0,23.0,100,1010,8.0,NW,3.7,-,,Rain,Light Rain,310,2013-01-18 21:35:00<br />,2013-01-19 05:35:00
2013-01-19 06:00:00,6:00 AM,23.0,23.0,100,1011,10.0,NNE,9.3,-,,Rain,Light Rain,20,2013-01-18 22:00:00<br />,2013-01-19 06:00:00
2013-01-19 06:38:00,6:38 AM,23.0,23.0,100,1011,6.0,NW,13.0,-,,Rain,Heavy Rain,320,2013-01-18 22:38:00<br />,2013-01-19 06:38:00
2013-01-19 07:00:00,7:00 AM,23.0,23.0,100,1011,4.0,NW,7.4,-,,Rain,Heavy Rain,310,2013-01-18 23:00:00<br />,2013-01-19 07:00:00
2013-01-19 08:00:00,8:00 AM,23.0,23.0,100,1012,4.0,NNW,7.4,-,,Rain,Heavy Rain,340,2013-01-19 00:00:00<br />,2013-01-19 08:00:00
2013-01-19 09:00:00,9:00 AM,23.0,23.0,100,1013,2.5,NNW,5.6,-,,Rain,Heavy Rain,340,2013-01-19 01:00:00<br />,2013-01-19 09:00:00
2013-01-19 10:00:00,10:00 AM,24.0,23.0,94,1013,4.0,North,11.1,-,,Rain,Heavy Rain,350,2013-01-19 02:00:00<br />,2013-01-19 10:00:00
2013-01-19 11:00:00,11:00 AM,24.0,23.0,94,1013,4.0,North,7.4,-,,Rain,Heavy Rain,350,2013-01-19 03:00:00<br />,2013-01-19 11:00:00
2013-01-19 12:00:00,12:00 PM,24.0,23.0,94,1012,4.0,North,11.1,-,,Rain,Heavy Rain,350,2013-01-19 04:00:00<br />,2013-01-19 12:00:00
2013-01-19 13:00:00,1:00 PM,24.0,24.0,100,1012,3.5,NE,9.3,-,,Rain,Heavy Rain,40,2013-01-19 05:00:00<br />,2013-01-19 13:00:00
2013-01-19 13:50:00,1:50 PM,24.0,23.0,94,1013,1.5,NNE,22.2,-,,Rain,Heavy Rain,30,2013-01-19 05:50:00<br />,2013-01-19 13:50:00
2013-01-19 14:00:00,2:00 PM,24.0,23.0,94,1012,1.5,NE,18.5,-,,Rain,Heavy Rain,40,2013-01-19 06:00:00<br />,2013-01-19 14:00:00
2013-01-19 15:00:00,3:00 PM,24.0,24.0,100,1012,4.5,NNE,18.5,-,,Rain,Rain,20,2013-01-19 07:00:00<br />,2013-01-19 15:00:00
2013-01-19 16:00:00,4:00 PM,25.0,24.0,94,1009,4.5,NNE,20.4,-,,Rain,Heavy Rain,30,2013-01-19 08:00:00<br />,2013-01-19 16:00:00
2013-01-19 17:00:00,5:00 PM,25.0,24.0,94,1009,4.5,NNE,9.3,-,,Rain,Rain,20,2013-01-19 09:00:00<br />,2013-01-19 17:00:00
2013-01-19 17:40:00,5:40 PM,24.0,23.0,94,1009,5.0,NNE,11.1,-,,Rain,Light Rain,20,2013-01-19 09:40:00<br />,2013-01-19 17:40:00
2013-01-19 18:00:00,6:00 PM,25.0,24.0,94,1010,5.0,NNE,14.8,-,,Rain,Light Rain,30,2013-01-19 10:00:00<br />,2013-01-19 18:00:00
2013-01-19 19:00:00,7:00 PM,25.0,24.0,94,1010,8.0,NNE,16.7,-,,,Overcast,30,2013-01-19 11:00:00<br />,2013-01-19 19:00:00
2013-01-19 20:00:00,8:00 PM,25.0,23.0,89,1011,10.0,NNE,11.1,-,,Rain,Light Rain,30,2013-01-19 12:00:00<br />,2013-01-19 20:00:00
2013-01-19 21:00:00,9:00 PM,25.0,23.0,89,1012,10.0,NNE,9.3,-,,,Mostly Cloudy,30,2013-01-19 13:00:00<br />,2013-01-19 21:00:00
2013-01-19 22:00:00,10:00 PM,25.0,23.0,89,1013,10.0,NW,5.6,-,,,Overcast,320,2013-01-19 14:00:00<br />,2013-01-19 22:00:00
2013-01-19 23:00:00,11:00 PM,25.0,23.0,89,1013,10.0,North,9.3,-,,Rain,Light Rain,360,2013-01-19 15:00:00<br />,2013-01-19 23:00:00
2013-01-20 05:00:00,5:00 AM,25.0,24.0,94,1010,7.0,NNW,3.7,-,,,Overcast,340,2013-01-19 21:00:00<br />,2013-01-20 05:00:00
2013-01-20 06:00:00,6:00 AM,25.0,24.0,94,1010,8.0,NNW,7.4,-,,,Mostly Cloudy,340,2013-01-19 22:00:00<br />,2013-01-20 06:00:00
2013-01-20 07:00:00,7:00 AM,25.0,24.0,94,1011,5.0,West,5.6,-,,,Haze,270,2013-01-19 23:00:00<br />,2013-01-20 07:00:00
2013-01-20 08:00:00,8:00 AM,25.0,23.0,89,1011,6.0,NW,5.6,-,,,Mostly Cloudy,310,2013-01-20 00:00:00<br />,2013-01-20 08:00:00
2013-01-20 09:00:00,9:00 AM,25.0,24.0,94,1012,7.0,NNW,9.3,-,,,Mostly Cloudy,330,2013-01-20 01:00:00<br />,2013-01-20 09:00:00
2013-01-20 10:00:00,10:00 AM,25.0,24.0,94,1013,7.0,North,5.6,-,,,Mostly Cloudy,350,2013-01-20 02:00:00<br />,2013-01-20 10:00:00
2013-01-20 11:00:00,11:00 AM,25.0,24.0,94,1013,7.0,North,3.7,-,,,Mostly Cloudy,350,2013-01-20 03:00:00<br />,2013-01-20 11:00:00
2013-01-20 12:00:00,12:00 PM,26.0,24.0,89,1012,6.0,NNW,3.7,-,,Rain,Light Rain,340,2013-01-20 04:00:00<br />,2013-01-20 12:00:00
2013-01-20 13:00:00,1:00 PM,26.0,24.0,89,1011,8.0,NNW,5.6,-,,Rain,Light Rain,340,2013-01-20 05:00:00<br />,2013-01-20 13:00:00
2013-01-20 14:00:00,2:00 PM,26.0,24.0,89,1011,8.0,North,5.6,-,,,Mostly Cloudy,350,2013-01-20 06:00:00<br />,2013-01-20 14:00:00
2013-01-20 15:00:00,3:00 PM,26.0,24.0,89,1010,8.0,ENE,5.6,-,,Rain,Rain,60,2013-01-20 07:00:00<br />,2013-01-20 15:00:00
2013-01-20 15:55:00,3:55 PM,25.0,24.0,94,1010,6.0,NE,22.2,-,,Rain,Heavy Rain,50,2013-01-20 07:55:00<br />,2013-01-20 15:55:00
2013-01-20 16:00:00,4:00 PM,25.0,24.0,94,1010,6.0,NE,18.5,-,,Rain,Heavy Rain,50,2013-01-20 08:00:00<br />,2013-01-20 16:00:00
2013-01-20 16:32:00,4:32 PM,25.0,24.0,94,1010,6.0,NNE,16.7,-,,Rain,Rain,30,2013-01-20 08:32:00<br />,2013-01-20 16:32:00
2013-01-20 17:00:00,5:00 PM,24.0,23.0,94,1010,8.0,NNE,14.8,-,,Rain,Rain,30,2013-01-20 09:00:00<br />,2013-01-20 17:00:00
2013-01-20 18:00:00,6:00 PM,24.0,23.0,94,1010,10.0,NNE,20.4,-,,Rain,Rain,20,2013-01-20 10:00:00<br />,2013-01-20 18:00:00
2013-01-20 19:00:00,7:00 PM,24.0,23.0,94,1011,8.0,NNE,18.5,-,,Rain,Rain,30,2013-01-20 11:00:00<br />,2013-01-20 19:00:00
2013-01-20 20:00:00,8:00 PM,25.0,24.0,94,1012,10.0,NNE,16.7,-,,Rain,Rain,30,2013-01-20 12:00:00<br />,2013-01-20 20:00:00
2013-01-20 21:00:00,9:00 PM,24.0,24.0,100,1013,10.0,North,9.3,-,,Rain,Light Rain,10,2013-01-20 13:00:00<br />,2013-01-20 21:00:00
2013-01-20 22:00:00,10:00 PM,25.0,24.0,94,1013,10.0,North,7.4,-,,Rain,Light Rain,360,2013-01-20 14:00:00<br />,2013-01-20 22:00:00
2013-01-20 23:00:00,11:00 PM,25.0,24.0,94,1013,10.0,North,7.4,-,,,Mostly Cloudy,10,2013-01-20 15:00:00<br />,2013-01-20 23:00:00
2013-01-21 05:00:00,5:00 AM,25.0,24.0,94,1011,10.0,North,7.4,-,,,Mostly Cloudy,350,2013-01-20 21:00:00<br />,2013-01-21 05:00:00
2013-01-21 06:00:00,6:00 AM,25.0,24.0,94,1011,10.0,NNE,14.8,-,,Rain,Light Rain,30,2013-01-20 22:00:00<br />,2013-01-21 06:00:00
2013-01-21 07:00:00,7:00 AM,25.0,24.0,94,1011,10.0,North,9.3,-,,,Mostly Cloudy,350,2013-01-20 23:00:00<br />,2013-01-21 07:00:00
2013-01-21 08:00:00,8:00 AM,25.0,24.0,94,1012,10.0,North,9.3,-,,,Mostly Cloudy,10,2013-01-21 00:00:00<br />,2013-01-21 08:00:00
2013-01-21 09:00:00,9:00 AM,26.0,24.0,89,1013,10.0,NNE,11.1,-,,,Mostly Cloudy,20,2013-01-21 01:00:00<br />,2013-01-21 09:00:00
