uid,dataend,datastart,energystarscore,heatingtype,industry,mainheatingtype,numberoffloors,occupants,primaryspaceusage,rating,sqft,sqm,subindustry,timezone,yearbuilt,nickname,primaryspaceuse_abbrev,newweatherfilename,dailymeancons,usagecategory,operationsgroup
UnivLab_Adrian,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,88934.0,8262.235402,College/University,America/Phoenix,2009,Adrian,UnivLab,weather0.csv,0.372962493906,Low,Group1
UnivLab_Christy,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,28084.0,2609.087852,College/University,America/New_York,1913,Christy,UnivLab,weather2.csv,0.374965711875,Low,Group3
Office_Marion,2015-04-30 23:00:00,2014-05-01 00:00:00,,,Education,,,,Office,,87131.0,8094.731293,College/University,America/Chicago,,Marion,Office,weather3.csv,0.373978698569,High,Group4
UnivLab_Christine,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,171008.0,15887.15622,College/University,America/New_York,1930,Christine,UnivLab,weather2.csv,0.37759941043,Low,Group3
UnivDorm_Cara,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Dormitory,,169290.0,15727.54887,College/University,America/New_York,2006,Cara,UnivDorm,weather2.csv,0.380706892707,High,Group3
UnivClass_Adrienne,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Classroom,,72102.0,6698.492106,College/University,America/Phoenix,1970,Adrienne,UnivClass,weather0.csv,0.383221659488,High,Group1
UnivClass_Nicholas,2015-10-31 23:00:00,2014-11-01 00:00:00,,,Education,,,1344.0,College Classroom,,54461.0,5059.590283,College/University,America/Chicago,,Nicholas,UnivClass,weather9.csv,0.390254369527,High,Misc
UnivClass_Nayeli,2015-10-31 23:00:00,2014-11-01 00:00:00,,,Education,,,2130.0,College Classroom,,80078.0,7439.486434,College/University,America/Chicago,,Nayeli,UnivClass,weather9.csv,0.394978360718,High,Misc
UnivClass_Carolyn,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Classroom,,108971.0,10123.73281,College/University,America/New_York,1990,Carolyn,UnivClass,weather2.csv,0.388371232871,High,Group3
Office_Joni,2015-11-30 23:00:00,2014-12-01 00:00:00,,Gas,Government,Gas,3.0,556.0,Office,F,57436.1704,5336.0,"City, County, State",Europe/London,Post 1976,Joni,Office,weather1.csv,0.416166254197,High,Group2
UnivLab_Madelyn,2015-04-30 23:00:00,2014-05-01 00:00:00,,,Education,,,,College Laboratory,,184098.0,17103.25649,College/University,America/Chicago,,Madelyn,UnivLab,weather3.csv,0.391092902329,Low,Group4
UnivLab_Arianna,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,137040.0,12731.42712,College/University,America/Phoenix,1957,Arianna,UnivLab,weather0.csv,0.394313602884,Low,Group1
UnivLab_Ciel,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,233863.0,21726.57429,College/University,America/New_York,1921,Ciel,UnivLab,weather2.csv,0.39273307315,Low,Group3
Office_Paige,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Office,,59665.0,5543.057495,College/University,America/New_York,,Paige,Office,weather4.csv,0.393713196721,High,Group5
Office_Martin,2015-04-30 23:00:00,2014-05-01 00:00:00,,,Education,,,,Office,,25977.0,2413.341231,College/University,America/Chicago,,Martin,Office,weather3.csv,0.395310241189,High,Group4
UnivClass_Clay,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Classroom,,47398.0,4403.416394,College/University,America/New_York,1912,Clay,UnivClass,weather2.csv,0.402606718668,High,Group3
PrimClass_Angel,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Primary/Secondary Classroom,,10334.0,960.059602,College/University,America/Phoenix,,Angel,PrimClass,weather0.csv,0.400736333688,High,Group1
Office_Muhammad,2015-04-30 23:00:00,2014-05-01 00:00:00,,,Education,,,,Office,,92500.0,8593.5275,College/University,America/Chicago,,Muhammad,Office,weather3.csv,0.399299362764,High,Group4
UnivLab_Ali,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,65907.0,6122.958021,College/University,America/Phoenix,1964,Ali,UnivLab,weather0.csv,0.407562235963,Low,Group1
Office_Gladys,2015-11-30 23:00:00,2014-12-01 00:00:00,,Gas,Government,Gas,10.0,721.0,Office,E,194805.0622,18098.0,Other Government Buildings,Europe/London,2000,Gladys,Office,weather5.csv,0.402201069671,High,Misc
Office_Stella,2015-11-30 23:00:00,2014-12-01 00:00:00,,,Education,,,,Office,C,42495.8772,3948.0,College/University,Europe/London,1997,Stella,Office,weather6.csv,0.40390239726,High,Group7
UnivLab_Brad,2012-12-31 23:00:00,2012-01-01 00:00:00,,,Education,,,,College Laboratory,,124950.0,11608.22985,College/University,America/Los_Angeles,1961,Brad,UnivLab,weather7.csv,0.403147705847,Low,Misc
Office_Louise,2015-11-30 23:00:00,2014-12-01 00:00:00,,Gas,Education,Gas,8.0,,Office,F,20909.95214,1942.6,College/University,Europe/London,1987,Louise,Office,weather5.csv,0.407001259174,High,Group6
UnivClass_Noreen,2015-10-31 23:00:00,2014-11-01 00:00:00,,,Education,,,3741.0,College Classroom,,149679.0,13905.62814,College/University,America/Chicago,,Noreen,UnivClass,weather9.csv,0.4089441836,High,Misc
UnivLab_Mack,2015-04-30 23:00:00,2014-05-01 00:00:00,,,Education,,,,College Laboratory,,63915.0,5937.895245,College/University,America/Chicago,,Mack,UnivLab,weather3.csv,0.40845730735,Low,Group4
UnivLab_Mariana,2015-04-30 23:00:00,2014-05-01 00:00:00,,,Education,,,,College Laboratory,,192152.0,17851.49726,College/University,America/Chicago,,Mariana,UnivLab,weather3.csv,0.419192675928,Low,Group4
Office_Guillermo,2015-11-30 23:00:00,2014-12-01 00:00:00,,Gas,Government,Gas,9.0,393.0,Office,F,109824.0717,10203.0,Other Government Buildings,Europe/London,1903-1906,Guillermo,Office,weather5.csv,0.414248233463,High,Misc
Office_Paulina,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Office,,104355.0,9694.892565,College/University,America/New_York,,Paulina,Office,weather4.csv,0.420925631717,High,Group5
UnivLab_Cayden,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,74599.0,6930.470897,College/University,America/New_York,1984,Cayden,UnivLab,weather2.csv,0.416247196773,Low,Group3
Office_Gabriela,2015-11-30 23:00:00,2014-12-01 00:00:00,,Gas,Government,Gas,7.0,264.0,Office,E,36704.899,3410.0,Other Government Buildings,Europe/London,1898-1902,Gabriela,Office,weather5.csv,0.419828391516,High,Misc
UnivDorm_Pedro,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Dormitory,,105791.0,9828.301273,College/University,America/New_York,,Pedro,UnivDorm,weather4.csv,0.423680684765,High,Group5
UnivLab_Albert,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,91273.0,8479.535519,College/University,America/Phoenix,1951,Albert,UnivLab,weather0.csv,0.424780260904,Low,Group1
UnivLab_Alaina,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,131710.0,12236.25413,College/University,America/Phoenix,1991,Alaina,UnivLab,weather0.csv,0.425936895526,Intermediate,Group1
UnivLab_Ana,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,89770.0,8339.90231,College/University,America/Phoenix,,Ana,UnivLab,weather0.csv,0.428685939762,Intermediate,Group1
UnivDorm_Constance,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Dormitory,,21168.0,1966.570704,College/University,America/New_York,1928,Constance,UnivDorm,weather2.csv,0.430822085697,High,Group3
Office_Carolina,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Office,,31053.0,2884.916859,College/University,America/New_York,1915,Carolina,Office,weather2.csv,0.441718843439,High,Group3
UnivDorm_Cathalina,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Dormitory,,142901.0,13275.9316,College/University,America/New_York,2007,Cathalina,UnivDorm,weather2.csv,0.442991433137,High,Group3
Office_Noel,2015-10-31 23:00:00,2014-11-01 00:00:00,,,Education,,,3188.0,Office,,136624.0,12692.77947,College/University,America/Chicago,,Noel,Office,weather9.csv,0.451288495288,High,Misc
UnivClass_Anika,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Classroom,,126985.0,11797.28746,College/University,America/Phoenix,1979,Anika,UnivClass,weather0.csv,0.453007600202,High,Group1
UnivLab_Clodagh,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,28432.0,2641.418096,College/University,America/New_York,1933,Clodagh,UnivLab,weather2.csv,0.464375685687,Intermediate,Group3
UnivLab_Annette,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,132518.0,12311.31975,College/University,America/Phoenix,1992,Annette,UnivLab,weather0.csv,0.45368097523,Intermediate,Group1
Office_Alannah,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Office,,10135.0,941.571905,College/University,America/Phoenix,,Alannah,Office,weather0.csv,0.461106209025,High,Group1
Office_Aliyah,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Office,,202435.0,18806.81881,College/University,America/Phoenix,1967,Aliyah,Office,weather0.csv,0.463555664869,High,Group1
Office_Curt,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Office,,157933.0,14672.4495,College/University,America/New_York,1932,Curt,Office,weather2.csv,0.454050704869,High,Group3
UnivDorm_Carey,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Dormitory,,40451.0,3758.019253,College/University,America/New_York,1975,Carey,UnivDorm,weather2.csv,0.461207671333,High,Group3
UnivLab_Angie,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,9788.0,909.334564,College/University,America/Phoenix,,Angie,UnivLab,weather0.csv,0.465338363842,Intermediate,Group1
UnivClass_Celia,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Classroom,,105434.0,9795.134902,College/University,America/New_York,2014,Celia,UnivClass,weather2.csv,0.457074070717,High,Group3
Office_Glenn,2015-11-30 23:00:00,2014-12-01 00:00:00,,Electricity,Government,Electricity,7.0,97.0,Office,F,18503.1441,1719.0,Other Government Buildings,Europe/London,1937,Glenn,Office,weather5.csv,0.475186557173,High,Misc
UnivLab_Andre,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,96124.0,8930.207972,College/University,America/Phoenix,1959,Andre,UnivLab,weather0.csv,0.479779437448,Intermediate,Group1
Office_Terrell,2013-12-31 23:00:00,2013-01-01 00:00:00,,,Education,,,,Office,,17765.81695,1650.5,College/University,Europe/Zurich,,Terrell,Office,weather8.csv,0.470998426541,High,Misc
UnivDorm_Laura,2015-11-30 23:00:00,2014-12-01 00:00:00,,Electric,Education,Electric,7.0,,Dormitory,E,66660.8327,6193.0,College/University,Europe/London,1930,Laura,UnivDorm,weather5.csv,0.488166580917,High,Group6
UnivLab_Mario,2015-04-30 23:00:00,2014-05-01 00:00:00,,,Education,,,,College Laboratory,,39988.0,3715.005164,College/University,America/Chicago,,Mario,UnivLab,weather3.csv,0.49847630308,Intermediate,Group4
UnivClass_Aidan,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Classroom,,90900.0,8444.8827,College/University,America/Phoenix,,Aidan,UnivClass,weather0.csv,0.503939167618,High,Group1
UnivLab_Annabelle,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,204349.0,18984.63515,College/University,America/Phoenix,1993,Annabelle,UnivLab,weather0.csv,0.504101374284,Intermediate,Group1
Office_Leland,2015-11-30 23:00:00,2014-12-01 00:00:00,,Gas,Education,Gas,8.0,,Office,D,30495.20509,2833.1,College/University,Europe/London,1997,Leland,Office,weather5.csv,0.505280157378,High,Group6
UnivClass_Brett,2012-12-31 23:00:00,2012-01-01 00:00:00,,,Education,,,,College Classroom,,56886.0,5284.880058,College/University,America/Los_Angeles,1953,Brett,UnivClass,weather7.csv,0.504652401223,High,Misc
UnivLab_Caesar,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,204029.0,18954.90619,College/University,America/New_York,2010,Caesar,UnivLab,weather2.csv,0.521779716354,Intermediate,Group3
Office_Mikayla,2015-04-30 23:00:00,2014-05-01 00:00:00,,,Education,,,,Office,,102191.0,9493.850473,College/University,America/Chicago,,Mikayla,Office,weather3.csv,0.511212880281,High,Group4
UnivClass_Stephanie,2015-11-30 23:00:00,2014-12-01 00:00:00,,,Education,,,,College Classroom,G,64917.0809,6031.0,College/University,Europe/London,2006,Stephanie,UnivClass,weather6.csv,0.520547036658,High,Group7
UnivLab_Marshall,2015-04-30 23:00:00,2014-05-01 00:00:00,,,Education,,,,College Laboratory,,32256.0,2996.679168,College/University,America/Chicago,,Marshall,UnivLab,weather3.csv,0.52111018223,Intermediate,Group4
Office_Ayden,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Office,,70832.0,6580.505296,College/University,America/Phoenix,2014,Ayden,Office,weather0.csv,0.530263425127,High,Group1
UnivClass_Cathleen,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Classroom,,34875.0,3239.992125,College/University,America/New_York,1993,Cathleen,UnivClass,weather2.csv,0.52603996719,High,Group3
UnivLab_Collin,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,98125.0,9116.106875,College/University,America/New_York,2011,Collin,UnivLab,weather2.csv,0.527088169402,Intermediate,Group3
UnivDorm_Camila,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Dormitory,,129664.0,12046.17459,College/University,America/New_York,1941,Camila,UnivDorm,weather2.csv,0.527569168732,High,Group3
UnivClass_Alejandra,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Classroom,,140092.0,13014.96708,College/University,America/Phoenix,,Alejandra,UnivClass,weather0.csv,0.531508253191,High,Group1
Office_Colby,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Office,,110380.0,10254.63314,College/University,America/New_York,1985,Colby,Office,weather2.csv,0.533258526094,High,Group3
Office_Carissa,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Office,,49553.0,4603.622359,College/University,America/New_York,1963,Carissa,Office,weather2.csv,0.534652976865,High,Group3
UnivLab_Peggy,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,53651.0,4984.338853,College/University,America/New_York,,Peggy,UnivLab,weather4.csv,0.563614438798,Intermediate,Group5
Office_Paula,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Office,,44332.0,4118.575796,College/University,America/New_York,,Paula,Office,weather4.csv,0.550576198728,High,Group5
UnivLab_Marie,2015-04-30 23:00:00,2014-05-01 00:00:00,,,Education,,,,College Laboratory,,156483.0,14537.74015,College/University,America/Chicago,,Marie,UnivLab,weather3.csv,0.547093509645,Intermediate,Group4
UnivLab_Suzette,2015-11-30 23:00:00,2014-12-01 00:00:00,,,Education,,,,College Laboratory,E,84066.059,7810.0,College/University,Europe/London,1966,Suzette,UnivLab,weather6.csv,0.558598128205,Intermediate,Group7
UnivLab_Alberto,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,122592.0,11389.16458,College/University,America/Phoenix,1971,Alberto,UnivLab,weather0.csv,0.561276353394,Intermediate,Group1
UnivLab_Aurora,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,77469.0,7197.102507,College/University,America/Phoenix,,Aurora,UnivLab,weather0.csv,0.592818499965,Intermediate,Group1
UnivLab_Lyle,2015-11-30 23:00:00,2014-12-01 00:00:00,,Gas,Education,Gas,8.0,,College Laboratory,,138316.115,12850.0,College/University,Europe/London,1960,Lyle,UnivLab,weather5.csv,0.580354130837,Intermediate,Group6
UnivLab_Lauren,2015-11-30 23:00:00,2014-12-01 00:00:00,,Gas,Education,Gas,6.0,,College Laboratory,E,61203.5354,5686.0,College/University,Europe/London,1989,Lauren,UnivLab,weather5.csv,0.591125816013,Intermediate,Group6
UnivLab_Ariel,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,33739.0,3134.454317,College/University,America/Phoenix,1939,Ariel,UnivLab,weather0.csv,0.59520533584,Intermediate,Group1
Office_Ashanti,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Office,,70837.0,6580.969811,College/University,America/Phoenix,2014,Ashanti,Office,weather0.csv,0.613191399964,High,Group1
UnivClass_Caoimhe,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Classroom,,40311.0,3745.012833,College/University,America/New_York,1913,Caoimhe,UnivClass,weather2.csv,0.609092572626,High,Group3
UnivLab_Cam,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,33148.0,3079.548644,College/University,America/New_York,1967,Cam,UnivLab,weather2.csv,0.621858612433,Intermediate,Group3
Office_Garman,2015-11-30 23:00:00,2014-12-01 00:00:00,,Gas,Government,Gas,10.0,818.0,Office,E,150640.7805,13995.0,Other Government Buildings,Europe/London,1913-1915,Garman,Office,weather5.csv,0.628858834124,High,Misc
UnivLab_Phil,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,241324.0,22419.72357,College/University,America/New_York,,Phil,UnivLab,weather4.csv,0.648211780033,Intermediate,Group5
Office_Cora,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Office,,42755.0,3972.067765,College/University,America/New_York,1866,Cora,Office,weather2.csv,0.663071547631,High,Group3
UnivLab_Ashlee,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,71248.0,6619.152944,College/University,America/Phoenix,2004,Ashlee,UnivLab,weather0.csv,0.685570092967,Intermediate,Group1
UnivClass_Nash,2015-10-31 23:00:00,2014-11-01 00:00:00,,,Education,,,3090.0,College Classroom,,123096.0,11435.98769,College/University,America/Chicago,,Nash,UnivClass,weather9.csv,0.698572563805,High,Misc
UnivLab_Allan,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,219608.0,20402.24202,College/University,America/Phoenix,1992,Allan,UnivLab,weather0.csv,0.682922958192,Intermediate,Group1
UnivLab_Bert,2012-12-31 23:00:00,2012-01-01 00:00:00,,,Education,,,,College Laboratory,,52839.0,4908.901617,College/University,America/Los_Angeles,1942,Bert,UnivLab,weather7.csv,0.678440993199,Intermediate,Misc
UnivClass_Chandler,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Classroom,,47934.0,4453.212402,College/University,America/New_York,,Chandler,UnivClass,weather2.csv,0.680824974659,High,Group3
UnivLab_Callie,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,279840.0,25997.97552,College/University,America/New_York,2008,Callie,UnivLab,weather2.csv,0.682935291168,Intermediate,Group3
UnivLab_Caitlin,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,20889.0,1940.650767,College/University,America/New_York,1976,Caitlin,UnivLab,weather2.csv,0.699066690914,Intermediate,Group3
UnivLab_Ashlynn,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,327256.0,30403.06417,College/University,America/Phoenix,2012,Ashlynn,UnivLab,weather0.csv,0.718697181345,Intermediate,Group1
Office_Mason,2015-04-30 23:00:00,2014-05-01 00:00:00,3.0,,Education,,,,Office,,38382.0,3565.802946,College/University,America/Chicago,,Mason,Office,weather3.csv,0.722458340845,High,Group4
UnivLab_Alfonso,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,64560.0,5997.81768,College/University,America/Phoenix,1965,Alfonso,UnivLab,weather0.csv,0.76399924451,Intermediate,Group1
UnivDorm_Alyshialynn,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Dormitory,,74682.0,6938.181846,College/University,America/Phoenix,2006,Alyshialynn,UnivDorm,weather0.csv,0.742309460933,High,Group1
UnivLab_Amaya,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,183460.0,17043.98438,College/University,America/Phoenix,2005,Amaya,UnivLab,weather0.csv,0.764255147347,Intermediate,Group1
UnivLab_Carol,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,131271.0,12195.46971,College/University,America/New_York,2010,Carol,UnivLab,weather2.csv,0.77083210141,Intermediate,Group3
Office_Clinton,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Office,,46981.0,4364.675843,College/University,America/New_York,1962,Clinton,Office,weather2.csv,0.779265186271,High,Group3
UnivLab_Ashton,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,179559.0,16681.56978,College/University,America/Phoenix,2006,Ashton,UnivLab,weather0.csv,0.793338023595,Intermediate,Group1
UnivLab_Cory,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,160673.0,14927.00372,College/University,America/New_York,1968,Cory,UnivLab,weather2.csv,0.796593349503,Intermediate,Group3
UnivLab_Cheyanne,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,173983.0,16163.54265,College/University,America/New_York,1986,Cheyanne,UnivLab,weather2.csv,0.800146700195,High,Group3
Office_Paulette,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Office,,23458.0,2179.318574,College/University,America/New_York,,Paulette,Office,weather4.csv,0.819425946359,High,Group5
UnivLab_Amy,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,24643.0,2289.408629,College/University,America/Phoenix,1982,Amy,UnivLab,weather0.csv,0.81817365472,High,Group1
Office_Dawn,2010-12-31 23:00:00,2010-01-01 00:00:00,,,Education,,,,Office,,83321.0,7740.770863,College/University,America/Los_Angeles,1960,Dawn,Office,weather13.csv,0.816829127012,High,Misc
Office_Perla,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Office,,54597.0,5072.225091,College/University,America/New_York,,Perla,Office,weather4.csv,0.834284130422,High,Group5
Office_Precious,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Office,,70042.0,6507.111926,College/University,America/New_York,,Precious,Office,weather4.csv,0.834615485808,High,Group5
Office_Patricia,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Office,,49990.0,4644.22097,College/University,America/New_York,,Patricia,Office,weather4.csv,0.84388154524,High,Group5
UnivLab_Carlton,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,322341.0,29946.44592,College/University,America/New_York,1995,Carlton,UnivLab,weather2.csv,0.843643652787,High,Group3
UnivLab_Camryn,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,111518.0,10360.35675,College/University,America/New_York,1968,Camryn,UnivLab,weather2.csv,0.850392938096,High,Group3
UnivLab_Margret,2015-04-30 23:00:00,2014-05-01 00:00:00,,,Education,,,,College Laboratory,,37107.0,3447.351621,College/University,America/Chicago,,Margret,UnivLab,weather3.csv,0.85007601916,High,Group4
UnivLab_Cecil,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,125507.0,11659.97682,College/University,America/New_York,1974,Cecil,UnivLab,weather2.csv,0.873536384165,High,Group3
Office_Pasquale,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Office,,17879.0,1661.012737,College/University,America/New_York,,Pasquale,Office,weather4.csv,0.905398545755,High,Group5
UnivLab_Levi,2015-11-30 23:00:00,2014-12-01 00:00:00,,Gas,Education,Gas,6.0,,College Laboratory,F,83043.4885,7715.0,College/University,Europe/London,1991,Levi,UnivLab,weather5.csv,0.896098291888,High,Group6
UnivLab_Patsy,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,129344.0,12016.44563,College/University,America/New_York,,Patsy,UnivLab,weather4.csv,0.935076801628,High,Group5
Office_Bryon,2012-12-31 23:00:00,2012-01-01 00:00:00,,,Education,,,,Office,,97618.0,9069.005054,College/University,America/Los_Angeles,1964,Bryon,Office,weather7.csv,0.923930046986,High,Misc
UnivClass_Abby,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Classroom,,9309.0,864.834027,College/University,America/Phoenix,1970,Abby,UnivClass,weather0.csv,0.928574204107,High,Group1
UnivLab_Brenna,2012-12-31 23:00:00,2012-01-01 00:00:00,,,Education,,,,College Laboratory,,87216.0,8102.628048,College/University,America/Los_Angeles,1964,Brenna,UnivLab,weather7.csv,0.933429738878,High,Misc
UnivLab_Audra,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,4583.0,425.774449,College/University,America/Phoenix,,Audra,UnivLab,weather0.csv,0.94130409144,High,Group1
UnivLab_Lester,2015-11-30 23:00:00,2014-12-01 00:00:00,,Heat network and steam,Education,Heat Network And Steam,9.0,,College Laboratory,B,150317.8635,13965.0,College/University,Europe/London,1906,Lester,UnivLab,weather5.csv,0.962612423426,High,Group6
UnivClass_Caitlyn,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Classroom,,33695.0,3130.366585,College/University,America/New_York,1948,Caitlyn,UnivClass,weather2.csv,0.988375691893,High,Group3
UnivLab_Cristian,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,214505.0,19928.15802,College/University,America/New_York,1990,Cristian,UnivLab,weather2.csv,0.98829845155,High,Group3
UnivLab_Carley,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,56497.0,5248.740791,College/University,America/New_York,1957,Carley,UnivLab,weather2.csv,0.999088739892,High,Group3
UnivLab_Alina,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,49662.0,4613.748786,College/University,America/Phoenix,1964,Alina,UnivLab,weather0.csv,1.01013104469,High,Group1
UnivLab_Allison,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,4689.0,435.622167,College/University,America/Phoenix,2005,Allison,UnivLab,weather0.csv,1.01250108484,High,Group1
UnivLab_Peyton,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,250000.0,23225.75,College/University,America/New_York,,Peyton,UnivLab,weather4.csv,1.03766064093,High,Group5
Office_Marcia,2015-04-30 23:00:00,2014-05-01 00:00:00,,,Education,,,,Office,,62837.0,5837.745811,College/University,America/Chicago,,Marcia,Office,weather3.csv,1.01749559564,High,Group4
UnivLab_Aine,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,48411.0,4497.527133,College/University,America/Phoenix,,Aine,UnivLab,weather0.csv,1.05611815279,High,Group1
UnivLab_Santiago,2015-11-30 23:00:00,2014-12-01 00:00:00,,,Education,,,,College Laboratory,G,107585.1805,9995.0,College/University,Europe/London,2010,Santiago,UnivLab,weather6.csv,1.06093437883,High,Group7
UnivLab_Anita,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,151637.0,14087.53221,College/University,America/Phoenix,1983,Anita,UnivLab,weather0.csv,1.1166147694,High,Group1
UnivLab_Parker,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,46813.0,4349.068139,College/University,America/New_York,,Parker,UnivLab,weather4.csv,1.15914907812,High,Group5
