id,nObs,nObs.gas,kw.mean,kw.mean.summer,kw.mean.winter,kw.mean.annual,kw.total,max.97.,min.3.,kw.var,kw.var.summer,kw.var.winter,max.hr.kw,min.hr.kw,max.hr.tout,min.hr.tout,max.hr.date,min.hr.date,max.day.kw,min.day.kw,max.day.tout,min.day.tout,max.day.date,min.day.date,max.day.pct,min.day.pct,t90kw,t90t,t10kw,t10t,maxHOD,kw90,daily.kw.var,daily.kw.min.var,daily.kw.max.var,kw.tout.cor,max.MA,kw.total.Jan,kw.total.Feb,kw.total.Mar,kw.total.Apr,kw.total.May,kw.total.Jun,kw.total.Jul,kw.total.Aug,kw.total.Sep,kw.total.Oct,kw.total.Nov,kw.total.Dec,HOD.mean.1,HOD.mean.2,HOD.mean.3,HOD.mean.4,HOD.mean.5,HOD.mean.6,HOD.mean.7,HOD.mean.8,HOD.mean.9,HOD.mean.10,HOD.mean.11,HOD.mean.12,HOD.mean.13,HOD.mean.14,HOD.mean.15,HOD.mean.16,HOD.mean.17,HOD.mean.18,HOD.mean.19,HOD.mean.20,HOD.mean.21,HOD.mean.22,HOD.mean.23,HOD.mean.24,nv2dv,date.first,date.last,max,min,mean,range,dur,mn2mx,n2d,Aug_max,Aug_min,Aug_mean,Aug_range,Aug_dur,Aug_mn2mx,Aug_n2d,Jan_max,Jan_min,Jan_mean,Jan_range,Jan_dur,Jan_mn2mx,Jan_n2d
PrimClass_Eoghan,8784.0,0.0,14.7312834469,19.803973304,11.0875203101,14.7312834469,129046.042994,28.0797875833,4.599675,0.259173569826,0.136742625072,0.200776847877,35.0449833333,4.11778333333,22.8,10.6,1336590000.0,1325448000.0,640.666025,107.632175,28.2375,1.00833333333,1342594800.0,1331366400.0,0.98087431694,0.0792349726776,14.0,13.0,12.0,11.0,12.0,11.0,0.155357485171,0.149843983564,0.291500093535,0.629442873172,1.0,7101.17895968,6939.51287931,6687.45810484,5977.793525,13175.0466505,13390.8049833,16962.1233065,15320.1527177,12356.818225,10339.8052903,10093.3453917,8678.07615322,11.6152370446,11.5760538024,11.5134115893,11.4472786202,11.512088388,12.5865654372,15.6717442623,17.7887706512,19.2736092668,19.7699671676,19.9074068989,19.9886689435,19.6993568534,19.2781974954,18.353100888,15.8084680935,14.1044427596,12.6552168488,12.0029400046,11.8469215847,11.8092082878,11.8585434882,11.7778438297,11.7057605191,0.82081373198,1325404800.0,1356940800.0,20.8554235562,10.7051827947,14.7312834469,10.1502407615,10.1775956284,0.562208708264,0.851583652917,25.4482526532,18.3671562339,21.2779898858,7.08109641936,10.0,0.734801590774,0.958705704299,18.0697089005,5.06486429032,9.86274855511,13.0048446102,10.3870967742,0.396076516676,0.765804884426
PrimClass_Edwin,8784.0,0.0,4.62339807889,4.18405529684,4.93898233079,4.62339807889,40500.9671711,12.36067475,1.63835408333,0.493951743536,0.506406766115,0.473954875635,14.5936333333,1.447575,19.4,14.4,1345734000.0,1342526400.0,191.187366667,41.7273333333,17.4458333333,18.3333333333,1335164400.0,1341644400.0,0.647540983607,0.680327868852,15.0,16.0,9.0,14.0,12.0,8.0,0.189672767507,0.0135443824044,0.84157392879,0.0163832904967,1.0,3933.02066935,3778.59173276,3494.68141936,4054.32361667,3795.23906452,2181.97835,1608.51548387,3681.55003226,3793.72463333,3520.08283871,3217.18860833,2914.07969355,2.92237682149,2.98106479964,3.00679139344,3.33020282332,3.78727484062,4.40101625683,5.56882433971,6.84974863388,7.02822846084,7.0849200592,7.10068522313,7.14093048725,7.05940667122,7.03975107013,6.21679560565,4.29038112477,3.5573166439,3.38800405282,3.50004749545,3.21550730874,2.93206281876,2.76385175319,2.88114093807,2.9152242714,0.48320203165,1325404800.0,1356940800.0,8.02189016872,2.26129705487,4.62339807889,5.76059311384,9.56830601093,0.368632248586,0.952702042267,10.1317603038,2.16653301075,5.11326393369,7.96522729301,7.93548387097,0.290023095528,1.12148257641,8.77479198387,2.79404583065,5.46252870744,5.98074615323,10.3225806452,0.341210414862,0.79094697686
PrimClass_Eli,8784.0,0.0,6.8043106102,7.7938837963,6.09349043427,6.8043106102,59605.7609454,16.08005525,3.30865833333,0.311913087718,0.422345198132,0.206544587224,18.846725,2.3036,27.2,22.2,1339182000.0,1340755200.0,270.3585,65.5026833333,29.5291666667,27.8916666667,1342508400.0,1341039600.0,0.997267759563,0.969945355191,15.0,13.0,10.0,12.0,13.0,9.0,0.077430951234,0.00794050398557,0.413870676775,0.354669099646,1.0,4551.81192742,4446.81032759,4231.23955645,4098.92098333,4853.93998387,5643.10586667,5490.90362097,6018.87401613,6066.86055833,4730.50453226,4401.94729167,4244.96479839,4.45456709927,4.44228410747,4.52438032787,4.9144011612,5.64955742259,5.46112830146,6.05456612022,7.68885601093,9.77514874773,10.2549225638,10.2798590847,10.3967970173,10.4309660974,10.4190965847,10.1362987477,8.62323244536,7.19373454007,5.93830812841,5.12241810109,4.2821057377,4.32395081967,4.29547315574,4.28556837432,4.35583394809,0.241763618467,1325404800.0,1356940800.0,11.2146527265,3.80418303506,6.8043106102,7.41046969148,9.56284153005,0.414560041359,0.80677443288,14.0266064866,4.08873782796,8.35954724462,9.9378686586,9.54838709677,0.307042186536,0.958599727545,9.95825531451,4.02587080645,6.3219610103,5.93238450806,9.51612903226,0.468720741174,0.766000122572
PrimClass_Ethel,8784.0,0.0,6.08074977706,5.8103020856,6.27501502021,6.08074977706,53267.368047,15.5057969167,2.09691241667,0.480523347089,0.532250516038,0.441022052458,19.225775,0.1587,21.1,26.1,1348596000.0,1339480800.0,230.402608333,52.0435916667,21.8166666667,22.1270833333,1348124400.0,1341644400.0,0.68306010929,0.699453551913,14.0,17.0,5.0,14.0,10.0,10.0,0.142265588887,0.00767150732493,0.680377551662,0.0262281182425,1.0,4899.53080645,4771.10600862,4301.48657258,4551.77141667,4166.04032258,3557.60709167,3609.66781452,4760.15469355,4824.09724167,4944.21355645,4294.26685,3873.90071774,3.33457839253,3.43005343807,3.75208233151,4.34656914845,5.6952681694,6.02002909836,7.30145373406,9.23217866576,9.6561643898,9.98655894809,9.92314533242,9.78836429872,9.699331102,9.42592832422,8.23263513206,5.90777247268,4.70743545082,4.4515034153,4.27084508197,3.84390056922,3.5053276867,2.87675100182,3.24456785064,3.30555061475,0.632206441769,1325404800.0,1356940800.0,11.1566120326,2.53435365893,6.08074977706,8.62225837363,8.76775956284,0.293772787723,0.981588786963,13.4538456156,2.46176703495,6.61132596326,10.9920785806,8.1935483871,0.241079768565,1.17016923573,11.1955171747,3.04602497312,6.80490389785,8.14949220161,9.54838709677,0.29318468215,1.00558782411
PrimClass_Ernesto,8784.0,0.0,4.97995815261,4.5051308415,5.32103129157,4.97995815261,43624.4334168,14.34325625,1.4244,0.539344784935,0.637229153379,0.457921158672,17.5783666667,1.242225,25.6,19.4,1335211200.0,1339153200.0,219.697141667,41.9755166667,19.7465277778,22.1270833333,1348815600.0,1341644400.0,0.614754098361,0.699453551913,19.0,17.0,21.0,14.0,11.0,10.0,0.174436028955,0.029600128147,0.967553292406,-0.00800262711914,1.0,4031.30367742,3856.46015517,3694.29430645,4224.70971667,3868.10890323,1857.28225833,1942.18507258,4359.5541129,4176.71516667,4088.80175,3601.31855417,3328.02498387,2.64997907559,2.6472130123,2.637921949,2.78140990437,3.15123356102,4.56004979508,5.9882007286,7.35612525046,7.82135446266,8.08813763661,8.23643306011,8.11051193078,7.73067172131,7.47205282331,6.60427923497,4.61244681239,3.71129219035,3.96421589253,4.34069075592,4.13996172587,3.80486987705,3.3519673725,3.04550614754,2.71247074226,0.702055322686,1325404800.0,1356940800.0,9.30616469695,2.25544540118,4.97995815261,7.05071929576,8.99726775956,0.300795267972,0.684088022986,13.2748825027,1.80795767204,6.05493626792,11.4669248306,9.0,0.17351595079,0.802205220889,9.15997026344,3.28876316667,5.5990328853,5.87120709677,9.22580645161,0.365489727032,0.777065521829
PrimClass_Emanuela,8784.0,0.0,6.99049292132,7.54438579339,6.59262621039,6.99049292132,61236.7179907,22.3707349167,2.52980833333,0.717567964275,0.929751516293,0.557555937683,27.8935,0.000658333333333,25.6,33.9,1346076000.0,1344009600.0,354.712891667,59.38505,25.6041666667,12.8201388889,1347346800.0,1331452800.0,0.707650273224,0.248633879781,18.0,15.0,8.0,13.0,11.0,10.0,0.235338185705,0.00375111675169,1.35385107275,0.246559134086,1.0,4893.25991936,4820.62444828,4268.94790323,5300.41584167,6354.73314516,3949.87740833,4109.63979839,6344.48570968,6383.95328333,5881.73841129,4278.6791875,3790.70524194,3.28015088798,3.23120968807,3.19206124772,3.16232641166,3.46614121129,4.97945175319,9.08899421676,10.8332313752,11.3658256375,11.4648124089,11.6327150046,11.5515773907,11.3942083333,11.1472642987,11.1712022086,9.77947071949,6.40190025046,5.57651748634,4.94185910747,4.5306337204,4.2949545082,4.06549708561,3.78418711293,3.43563804645,0.0259913599054,1325404800.0,1356940800.0,13.0319356043,2.91988695879,6.99049292132,10.1120486455,9.26229508197,0.366078612201,0.638638072608,17.7371081989,2.91262703495,8.81178570789,14.824481164,9.35483870968,0.283958832588,0.48169926333,12.5268552823,3.08848937097,6.79619433244,9.43836591129,10.5483870968,0.363138057817,0.66954594391
PrimClass_Emilio,8784.0,0.0,7.76548327641,10.4020818627,5.87158851721,7.76548327641,68025.6335014,18.8358695,2.54271666667,0.356087112984,0.434161935565,0.157764614779,21.7445666667,1.27136666667,23.9,17.8,1338404400.0,1340766000.0,347.123566667,59.1400083333,24.862827381,15.4475694444,1344495600.0,1336287600.0,0.901639344262,0.516393442623,15.0,13.0,11.0,12.0,11.0,14.0,0.191081482195,0.0600030571219,0.482330238142,0.508191031717,1.0,4611.41058065,4609.39618965,3851.63203226,3308.46445,5803.03816129,7899.461475,7846.494,8158.52866936,7761.98693333,4340.86633871,4375.42791667,4495.367,4.76220837887,4.75893966302,4.7541128643,4.77416646175,4.80738599727,5.3799791439,7.35873251366,9.34974159836,10.3218306922,10.8838476776,11.0245852459,10.8714980874,10.6709275956,10.6182601093,10.5634041667,9.98115346084,9.48764171221,8.44789326047,8.21831541439,7.71590637523,6.35788310565,5.15621778233,5.15884776867,4.94811955829,0.150731679962,1325404800.0,1356940800.0,11.383702969,4.5083207327,7.76548327641,6.87538223634,11.5683060109,0.480657705239,0.627800521934,15.5233139462,6.73750750806,11.3312898185,8.78580643818,12.6129032258,0.504735340589,0.566089770085,9.61823223656,3.65510735753,6.40473691756,5.96312487904,11.3225806452,0.46791057297,0.646379296792
PrimClass_Eleanor,8784.0,0.0,6.2597942604,5.97886870007,6.46158586007,6.2597942604,54835.7977211,18.70711125,2.07901666667,0.639175588536,0.768966919643,0.54359106711,22.147475,1.707,11.0,16.0,1351882800.0,1351382400.0,297.529508333,45.6729166667,21.9729166667,29.625,1347951600.0,1341039600.0,0.724043715847,0.969945355191,8.0,14.0,12.0,11.0,13.0,11.0,0.199612709049,0.00850626907149,1.22866772951,0.121719505016,1.0,4895.45762903,4948.76600862,4754.59233065,4204.16985,5133.88781452,3665.79014167,2710.09233065,4756.91106452,5267.69480833,5083.7956371,4461.78655833,4216.34475806,3.03860466758,3.05900430328,3.08684266849,3.16973224044,3.36098331056,3.5004132286,5.70763506375,8.40200739982,10.0282961066,10.2963530965,10.7452162341,11.081941439,11.1220778689,9.9035200592,9.40620710382,8.34484257742,6.967356398,5.99421787341,4.71388237705,4.52211716758,3.99220387067,3.63965724044,3.14224783698,3.00970211749,0.0509550976101,1325404800.0,1356940800.0,12.1535178673,2.76604459267,6.2597942604,9.38747327459,9.01366120219,0.373195626072,0.665245914369,14.0584349624,2.48056880108,6.60682092294,11.5778661613,8.16129032258,0.314570008149,0.467518164763,11.7046251882,3.55513779301,6.79924670699,8.14948739517,9.38709677419,0.390097153335,0.789963890013
PrimClass_Ezekiel,8784.0,0.0,12.5227152341,12.8559593455,12.2833427034,12.5227152341,109698.985451,28.5458400833,3.71697708333,0.437508567401,0.540611785394,0.362665562192,37.674475,0.069025,32.2,23.9,1340215200.0,1342735200.0,503.300666667,80.519025,27.0666666667,21.7666666667,1340175600.0,1342940400.0,0.98087431694,0.803278688525,15.0,12.0,12.0,12.0,14.0,13.0,0.140693611249,0.0123624270447,0.557752663064,0.172879248799,1.0,9192.45279032,8752.62066379,9525.61065323,8802.75255833,9940.82721774,9388.70471667,7392.79083871,10524.0530323,9032.117875,8921.88472581,8542.13919167,8153.62232258,5.28647249545,5.11549494536,5.09952433971,5.09795405282,5.17366668944,10.5693418488,14.3137257286,15.5463450364,17.8308439663,18.7750919854,19.165898816,19.369207582,19.3034265027,19.4536517077,18.9911122951,17.7241729053,16.5473801229,15.616689276,11.3560092441,10.1257251138,9.04964310109,8.43068510929,6.52812117486,6.07498158015,0.054380056277,1325404800.0,1356940800.0,20.1602503666,4.92852389344,12.5227152341,15.2317264731,12.6967213115,0.351199404046,0.433936630757,22.9206755833,5.52899820968,14.6167403226,17.3916773737,13.1935483871,0.29841771943,0.384333411825,19.6429658683,5.71945441667,12.7672955421,13.9235114516,13.1290322581,0.388892458309,0.458426010788
PrimClass_Elliott,8784.0,0.0,17.9972130797,18.1861700209,17.8614834458,17.9972130797,157655.586578,40.6418625833,8.99858333333,0.298015256653,0.318583690488,0.283164104058,49.3437833333,6.08145,30.0,6.7,1346270400.0,1356098400.0,667.772491667,196.040775,26.0583333333,15.2142361111,1339398000.0,1351407600.0,0.877049180328,0.489071038251,15.0,13.0,9.0,11.0,12.0,9.0,0.0925722601006,0.00404885544126,0.477604577987,0.19355358495,1.0,14031.2055161,13767.0871638,13186.7662661,11307.8881667,14804.5617419,11615.961425,11112.0637419,14016.3124919,13899.6189833,13216.2326774,12542.2173333,11968.6474274,10.8618663251,10.8083838342,10.8112938525,10.8862005692,11.2666352459,11.9752212887,15.4179031876,22.4791275501,25.9084690574,26.3704150501,26.7725659153,26.9247426685,26.7630132969,26.363085633,25.8554140938,21.6172820355,18.0361759107,17.1534855191,17.1446895264,16.1363591985,15.1018673497,13.5852677596,12.3478431466,11.3458058971,0.0521843654741,1325404800.0,1356940800.0,28.8728038536,10.2744680899,17.9972130797,18.5983357637,9.61475409836,0.448750482288,0.666822504213,33.0113556263,11.073935086,19.4671006832,21.9374205403,9.0,0.420689586132,0.685439709512,30.5104432796,11.572575086,19.4877854391,18.9378681935,9.03225806452,0.457256303882,0.737277774021
PrimClass_Ellen,8784.0,0.0,6.57785962071,6.98550949074,6.28504069999,6.57785962071,57622.0502774,19.7867666667,2.325275,0.652508226678,0.76053572909,0.570303259684,22.9237083333,1.71105,25.85,14.4,1346947200.0,1338642000.0,350.721591667,54.270775,29.4,18.1708333333,1343890800.0,1338620400.0,0.950819672131,0.502732240437,17.0,14.0,8.0,13.0,9.0,8.0,0.200902266499,0.0072807562984,1.127336817,0.184663434781,1.0,5142.01612903,5040.64039655,4020.49775806,4529.192975,5456.21177419,3433.09731667,4588.28166129,6326.17145968,5301.33980833,4199.35314516,4699.08305833,4084.81004032,3.46201295537,3.55857604736,3.68035134335,4.09341584699,4.67695396175,6.52602229053,7.94776648452,10.8038151639,11.0448460155,10.8375308288,11.0068989754,10.856695674,10.6018653233,10.3059192851,9.7040625,6.29052905282,5.41290396175,4.70289269126,4.21670796903,3.91920113843,3.66916197632,3.63446841985,3.49988447177,3.41614852004,0.789634106286,1325404800.0,1356940800.0,12.220544367,2.92588819604,6.57785962071,9.29465617099,10.1366120219,0.371112837176,0.845669660383,15.3679856989,3.33971717742,8.78634924955,12.0282685215,11.0322580645,0.31904956567,1.11757231533,13.6595438306,3.09968177688,7.1416890681,10.5598620538,10.1290322581,0.346272415732,1.04267691053
PrimClass_Evie,8784.0,0.0,16.5194698619,18.2523306895,15.2747388449,16.5194698619,144710.55599,35.9630583333,8.96665,0.229559462665,0.300492394802,0.165072282305,41.8444333333,6.74906666667,26.7,17.8,1337623200.0,1340784000.0,640.573475,210.957266667,27.3916666667,10.3215277778,1347001200.0,1356336000.0,0.904371584699,0.256830601093,14.0,14.0,8.0,13.0,12.0,10.0,0.0724246064058,0.00673781378317,0.3561932001,0.337869484216,1.0,10563.8858952,11519.7509655,11874.9397258,11311.5798583,13987.2776048,10873.3802167,12412.5325645,14932.1018226,13439.5356833,11469.9605484,10127.8971917,10132.4028548,11.5435954007,11.4890420765,11.6309065118,12.1458475182,14.0777749545,17.9080233607,21.090366439,22.78045551,23.3030525273,23.4691492714,23.4901749089,23.4980327413,23.0097985883,22.4396614071,19.367768898,15.7755818306,14.3139210383,13.2323547587,12.7229,12.3667726321,12.0132822404,11.7932409836,11.5707516166,11.4348214709,0.431802350175,1325404800.0,1356940800.0,25.2035517511,10.5921810339,16.5194698619,14.6113707172,9.87431693989,0.497071251382,0.913869143077,33.5463674677,11.694650664,20.7390303091,21.8517168038,10.0,0.406943698292,0.874097459307,21.1047423038,10.3381615323,14.6720637433,10.7665807715,10.3225806452,0.56126314842,0.98856862211
PrimClass_Elijah,8784.0,0.0,7.89481556808,8.18007084695,7.68991388889,7.89481556808,69158.5843764,15.9412514167,4.3497,0.161177312023,0.155711285632,0.163523156179,17.9667916667,3.3611,6.1,20.6,1327510800.0,1340758800.0,320.394483333,98.757475,21.0708333333,11.7166666667,1346223600.0,1350802800.0,0.762295081967,0.459016393443,7.0,13.0,10.0,11.0,11.0,10.0,0.0888581264674,0.045040831267,0.248783005018,0.0931428909999,1.0,8148.91253226,7442.71781897,5100.46903226,4883.96863333,5714.17522581,5763.43456667,5998.74234677,6859.72491129,5082.05501667,4481.98733871,4521.260275,4247.0023871,6.61149312386,6.59120660291,6.5756370674,6.58564965847,6.56380806011,6.58608105647,8.22066657559,8.93852345173,9.76816732696,9.96623809199,10.0515047359,9.91024608379,9.77080853825,9.6499386612,9.49817119763,8.88954744991,8.02101220401,7.71179959016,6.78198192168,6.36580949454,6.56698679417,6.63072964481,6.61816575592,6.60140054645,0.397757751543,1325404800.0,1356940800.0,10.93382736,5.8790906143,7.89481556808,5.05473674567,10.5928961749,0.58751109528,0.88776808047,13.0702838333,6.7871371371,9.52739571013,6.28314669623,11.5483870968,0.558217370875,0.888280405411,14.8756093737,8.95832332527,11.3179340726,5.91728604839,10.1290322581,0.640113739139,0.832392015694
PrimClass_Ezra,8784.0,0.0,7.72976557662,8.0079798543,7.529921518,7.72976557662,67712.7464512,15.5934833333,4.25866666667,0.161206482326,0.155610919324,0.163657783274,17.5907,3.29073333333,6.6,23.9,1327352400.0,1340758800.0,313.687525,96.690475,24.1583333333,13.8541666667,1346223600.0,1350802800.0,0.79781420765,0.472677595628,8.0,14.0,7.0,12.0,11.0,10.0,0.0889058794662,0.0450505264854,0.248698867577,0.0750813167278,1.0,7981.06325,7289.27189655,4993.68197581,4781.71495833,5594.33062903,5642.66575,5873.1678629,6716.43092742,4972.575875,4388.16323387,4426.61499167,4158.05865323,6.47297495446,6.45339710838,6.43826035975,6.44835011384,6.42733743169,6.44919688069,8.0494057377,8.75042181239,9.56144410291,9.75838795537,9.84068995902,9.70331388889,9.56875576047,9.44750234517,9.29953212659,8.70413319672,7.85275701275,7.55037836976,6.63997242714,6.23269014117,6.4298920765,6.49228945811,6.47981634791,6.4634742714,0.397872733522,1325404800.0,1356940800.0,10.7042375128,5.7563282878,7.72976557662,4.94790922495,10.5765027322,0.587559887377,0.887812739667,12.796666664,6.64504373925,9.32837628808,6.15162292473,11.5806451613,0.558214926109,0.888286890719,14.5642181102,8.77079122043,11.0848100694,5.79342688978,10.1290322581,0.640113817276,0.832391203832
PrimClass_Edmund,8784.0,0.0,7.5247340866,5.8893734341,8.69942976656,7.5247340866,65916.6705986,22.5552583333,2.2867,0.689424805527,0.472390271281,0.787135779071,28.4799083333,0.08765,12.1,21.7,1327348800.0,1343534400.0,454.55965,49.5793583333,2.99895833333,24.6479166667,1328774400.0,1342940400.0,0.0601092896175,0.79781420765,15.0,13.0,24.0,11.0,9.0,11.0,0.280974494705,0.0477024449692,1.34595087319,-0.0958958164213,1.0,7860.73803226,9619.3217069,5758.08217742,4552.81955,5581.18746774,3415.2682,2655.16179839,4221.28530645,5337.62199167,4950.94041129,6074.65416667,5183.78802419,3.90290138889,3.89101183971,3.84652056011,3.89351466302,4.66322333789,5.16731352459,8.40193588342,11.5188793488,12.4629158925,12.2051625,12.3265167122,12.3845558971,12.2954165756,11.4864024135,11.0866901639,8.32750455373,7.34261227231,6.68598797814,6.11930314208,5.51877811931,4.9202776867,4.31436425319,3.90633900273,3.92549036885,0.373762684968,1325404800.0,1356940800.0,14.2635340817,3.37566202596,7.5247340866,10.8878720558,9.23224043716,0.371523704583,0.674749822828,11.5019876398,2.54085284677,5.86289625896,8.96113479301,8.54838709677,0.376705698454,0.620140799951,18.985368129,4.33460965054,10.9176917115,14.6507584785,11.6774193548,0.337419409793,0.72071892708
PrimClass_Eva,8784.0,0.0,11.8427523328,13.0361933597,10.985491877,11.8427523328,103742.510436,32.8824325833,3.10546666667,0.574923750219,0.728078377056,0.452495163384,38.9854666667,0.250233333333,25.6,21.1,1331830800.0,1336237200.0,701.199466667,71.4255833333,25.5,25.2356944444,1346828400.0,1342249200.0,0.852459016393,0.819672131148,14.0,13.0,12.0,11.0,12.0,13.0,0.236021964603,0.135235198324,0.872385405802,0.318941529908,1.0,6907.54980645,7308.8275,8002.02591129,6388.32894167,9355.91416936,7389.76819167,5961.34744355,8782.14804032,15576.4105167,11938.8531855,7382.77746667,7333.6951129,6.75257222222,6.70807486339,6.65840248178,6.6162015255,7.00974829235,8.22112213115,11.4173041894,14.0777736794,17.1651291211,18.5294680783,19.212707582,19.896606694,19.8350342668,19.3193286658,18.4029247268,14.7959900046,11.3148075592,9.735006102,9.06796165756,8.75469512751,8.42514093807,8.20532365665,7.27931459472,6.82541782787,0.44777388986,1325404800.0,1356940800.0,21.2587951557,5.95436220469,11.8427523328,15.304432951,9.62841530055,0.389257810441,0.691069766748,22.1235786532,5.13496234946,12.1974278338,16.9886163038,9.35483870968,0.325320701933,0.754304288921,17.849799086,4.6628536586,9.59381917563,13.1869454274,10.1935483871,0.401907014553,0.675263801793
Office_Erik,8784.0,0.0,13.0511175431,14.8385455509,11.7671903826,13.0511175431,114327.789678,29.37167425,6.98193333333,0.255642967221,0.298694805899,0.201614987403,33.7545,3.10595,31.1,24.4,1346450400.0,1339171200.0,546.711683333,163.587533333,25.0684027778,17.19375,1346050800.0,1338620400.0,0.901639344262,0.628415300546,14.0,13.0,9.0,11.0,14.0,13.0,0.0788517774835,0.00721711180735,0.356125368048,0.424592487909,1.0,7800.31754839,8324.6537931,9127.23337097,8987.48199167,10871.174782,8803.94416667,10471.279871,12288.9007823,10930.79448,9352.80991936,7904.98642727,7797.93930645,8.476786167,8.43374532,8.41814444444,8.28106536885,8.44014781421,10.4441044627,11.8490141621,14.0385696949,16.5074968124,17.5856278233,18.0124190118,18.4527117486,18.7910946175,19.1027608379,18.92008602,18.449517418,15.8874986339,12.2499042805,11.385186908,10.9852913934,10.7635096084,10.1710734366,8.9652644581,8.61580059199,0.0714635336572,1325404800.0,1356940800.0,20.3982375329,7.75283485724,13.0511175431,12.6454026757,9.75683060109,0.446975030471,0.630620673623,27.2400655914,8.54154841398,17.0679177531,18.6985171774,11.4193548387,0.348843739506,0.498570551851,16.630449164,7.0569405672,10.8337743728,9.57350859678,7.93548387097,0.488369003017,0.726459466987
PrimClass_Ebony,8784.0,0.0,18.5113411136,20.2499678445,17.2624683914,18.5113411136,162159.348155,35.8006833333,11.4174833333,0.144536878584,0.169125643606,0.116013977175,41.0256333333,9.38555833333,23.7,18.65,1336489200.0,1355068800.0,622.596541667,247.120783333,24.825,17.6770833333,1335855600.0,1355040000.0,0.79781420765,0.48087431694,9.0,14.0,7.0,13.0,9.0,8.0,0.04453067824,0.00563004006042,0.215902102069,0.33122762117,1.0,12237.4367742,12931.49375,13726.4593387,13052.086675,15084.2991935,13072.2591167,13924.7213871,15813.2454194,14969.281275,12561.808,11642.55645,10878.1520161,14.0160721539,13.9425585383,13.9686720173,14.1336484517,14.8569060792,19.4646381831,24.0869942623,25.0656659381,25.3196440801,25.2965985656,24.7003861339,24.0276900046,24.057871949,23.5665669399,20.146798816,17.6991888434,17.0823089936,15.8856506148,15.3821649362,14.936071653,14.4943444444,14.174836225,13.9944706056,13.9724382969,0.288796840036,1325404800.0,1356940800.0,26.732541459,13.0447985109,18.5113411136,13.6877429481,9.43169398907,0.542270127153,0.880525516526,33.7309558306,13.9698121048,21.9628408602,19.7611437258,8.70967741935,0.454039204401,0.851544304418,24.7475974704,12.1494133065,16.9964399642,12.598184164,9.0,0.545606361429,0.917863920754
PrimClass_Ethan,8784.0,0.0,9.05811595641,10.7229390909,7.86225708518,9.05811595641,79349.0957782,18.9713495,4.63809166667,0.214972622953,0.263586102517,0.138395644491,22.83,1.49140833333,35.0,22.8,1340305200.0,1342735200.0,366.213666667,106.473908333,28.475,8.01527777778,1340262000.0,1332658800.0,0.997267759563,0.344262295082,17.0,10.0,10.0,12.0,12.0,13.0,0.084173084742,0.0143397441147,0.318028996951,0.458648707986,3.0,5795.45268548,5467.37227586,5646.59437097,5746.01674167,7203.33368548,7806.03165,8068.42768548,8104.76758871,7412.8541,6295.45765323,5384.80091944,5271.44434677,5.9905988388,5.90196338798,5.90161741803,5.88397326958,5.87517611566,6.94481395719,8.41683440346,9.85044075592,11.0707849727,12.0060842669,12.2949386612,12.4293331739,12.4020397541,12.3781382741,12.1918298953,11.8936399818,11.1126889192,10.5010980419,8.71634710838,8.11741142987,7.83110594262,6.8165542122,6.49859487705,6.36877529599,0.0849100412668,1325404800.0,1356940800.0,13.0354363668,5.64037154303,9.05811595641,7.39506482377,10.8879781421,0.50698423015,0.622802564777,15.5859930484,7.41027925806,11.256621651,8.17571379032,11.2903225806,0.506268655676,0.600448717678,11.4781285538,5.13053430914,8.04923984095,6.34759424463,10.6451612903,0.519431655322,0.626513669077
PrimClass_Elmer,8784.0,0.0,11.1481392723,12.6699664047,10.0549958392,11.1481392723,97657.7000254,25.052325,5.96173333333,0.255568279822,0.298044752877,0.202104253905,28.8222666667,2.65211666667,20.6666666667,22.8,1347890400.0,1339164000.0,467.3147,140.286491667,26.9958333333,18.1541666667,1346050800.0,1338620400.0,0.882513661202,0.508196721311,12.0,14.0,7.0,13.0,12.0,11.0,0.0781764851823,0.00678036066475,0.35682582833,0.383724675591,1.0,6660.80887903,7148.22780172,7793.46507258,7674.07499167,9284.77662708,7527.7016,8936.74409677,10493.8521129,9323.86310667,7983.54401613,6749.90942992,6659.47309677,7.18809184882,7.0709009449,7.20793722678,8.91894881603,10.1185721539,11.9925421262,14.1042153461,15.0228214936,15.3804073998,15.7535717669,16.0507807559,16.322367031,16.172702163,15.7731463115,13.5731725182,10.4627456967,9.72276684882,9.38135724044,9.19396370674,8.68605411354,7.65653317395,7.35759617486,7.24027522562,7.20387245198,1.67269671017,1325404800.0,1356940800.0,17.4217717799,6.58065995492,11.1481392723,10.841111825,9.8306010929,0.445390087818,0.873757326339,23.262011207,7.18175994086,14.5747946013,16.0802512661,11.3870967742,0.344863973539,1.03315276581,14.2020693683,6.02391710215,9.2511234431,8.17815226613,7.93548387097,0.488205104108,0.907455030521
